name,f_high,f_low
BN3 7,0.000089,0.000119
BN3 8,0.000123,0.000165
BN41 1,0.038601,0.038747
BN41 2,0.001383,0.001483
BN41 9,0.016532,0.017723
BN42 4,0.000122,0.004951
BN43 5,0.029018,0.188177
BN43 6,0.019036,0.055097
BN43 9,0.013923,0.498462
BN44 3,0.034656,0.057820
BN45 7,0.001725,0.004100
BN5 0,0.004454,0.005980
BN5 9,0.003642,0.003744
BN6 0,0.008517,0.012441
BN6 8,0.017008,0.023845
BN6 9,0.000498,0.000728
BN7 1,0.022699,0.030666
BN7 2,0.071274,0.334868
BN7 3,0.014436,0.025045
BN7 9,0.015159,0.056295
BN8 4,0.000152,0.000547
BN8 5,0.003616,0.010928
BN8 6,0.000183,0.005489
BN9 0,0.303454,0.307224
BN9 1,0.129361,0.161400
BN9 9,0.028101,0.078622
BR1 1,0.000716,0.001220
BR1 2,0.006637,0.010006
BR1 3,0.000283,0.000483
BR1 4,0.000309,0.008527
BR1 5,0.008514,0.008737
BR1 9,0.001982,0.003378
BR2 0,0.113190,0.113263
BR2 6,0.010886,0.011085
BR2 7,0.038314,0.038428
BR2 8,0.074150,0.074248
BR2 9,0.022256,0.025943
BR3 1,0.018529,0.035034
BR3 3,0.069919,0.070952
BR3 4,0.080408,0.127267
BR3 5,0.004139,0.005662
BR3 6,0.005806,0.007943
BR3 9,0.041800,0.057191
BR4 0,0.000947,0.000966
BR4 4,0.008855,0.009035
BR4 9,0.014986,0.015003
BR5 1,0.008613,0.012910
BR5 2,0.000180,0.000262
BR5 3,0.000188,0.000273
BR5 4,0.000224,0.000325
BR6 0,0.000101,0.000106
BR6 1,0.001226,0.001288
BR6 6,0.000152,0.000160
BR6 7,0.000084,0.000088
BR6 8,0.005281,0.005287
BR6 9,0.000083,0.000087
BR7 5,0.004604,0.004616
BR7 6,0.000234,0.000246
BR8 7,0.000043,0.000051
BR8 8,0.000086,0.000102
BR8 9,0.000728,0.000868
BS1 1,0.010929,0.327419
BS1 2,0.010524,0.451095
BS1 3,0.006409,0.440141
BS1 4,0.027166,0.490845
BS1 5,0.030518,0.242382
BS1 6,0.099809,0.576461
BS1 9,0.031572,0.316249
BS10 5,0.051200,0.051503
BS10 6,0.001277,0.001511
BS10 7,0.010721,0.017305
BS11 0,0.000150,0.010568
BS11 1,0.002330,0.013803
BS11 8,0.001110,0.006573
BS11 9,0.003935,0.016075
BS13 0,0.000486,0.019106
BS13 7,0.000503,0.006164
BS13 8,0.005049,0.015255
BS13 9,0.017575,0.030261
BS14 0,0.000030,0.000172
BS14 8,0.000045,0.005017
BS14 9,0.000037,0.000209
BS15 0,0.007258,0.009546
BS15 1,0.000481,0.000632
BS15 3,0.016782,0.016967
BS15 4,0.010698,0.017656
BS15 8,0.000741,0.000974
BS15 9,0.005996,0.006235
BS16 0,0.002652,0.005446
BS16 1,0.005417,0.005564
BS16 2,0.010788,0.010986
BS16 3,0.000246,0.000504
BS16 4,0.000213,0.000437
BS16 5,0.000196,0.000402
BS16 6,0.000189,0.003960
BS16 7,0.000219,0.016979
BS16 9,0.000225,0.000461
BS2 0,0.122437,0.304707
BS2 2,0.064144,0.219361
BS2 8,0.005506,0.031705
BS2 9,0.069673,0.353108
BS20 0,0.021260,0.026766
BS20 1,0.005162,0.008288
BS20 6,0.000427,0.000685
BS20 7,0.000334,0.003773
BS20 8,0.000653,0.001049
BS21 5,0.000812,0.002662
BS21 6,0.000296,0.019488
BS21 7,0.010423,0.014526
BS21 9,0.004788,0.015706
BS22 6,0.000552,0.001823
BS22 7,0.000583,0.010738
BS22 8,0.000481,0.008864
BS22 9,0.022138,0.059341
BS23 1,0.270546,0.300446
BS23 2,0.073550,0.088671
BS23 3,0.332721,0.607570
BS23 4,0.118649,0.482716
BS23 9,0.068117,0.126674
BS24 0,0.017968,0.309335
BS24 6,0.069643,0.369422
BS24 7,0.021794,0.032394
BS24 8,0.002133,0.012780
BS24 9,0.001514,0.018591
BS25 1,0.005169,0.010429
BS25 5,0.000856,0.001892
BS25 9,0.004535,0.010028
BS26 2,0.013601,0.058755
BS27 3,0.065317,0.123825
BS28 4,0.029458,0.034599
BS29 6,0.014857,0.066371
BS3 1,0.001906,0.012475
BS3 2,0.094859,0.155703
BS3 3,0.002535,0.005222
BS3 4,0.011019,0.031167
BS3 5,0.002231,0.024595
BS3 9,0.022306,0.045954
BS30 5,0.005854,0.023090
BS30 6,0.019698,0.059412
BS30 7,0.001070,0.003686
BS30 8,0.000518,0.006392
BS30 9,0.000610,0.002103
BS31 1,0.021770,0.030481
BS31 2,0.007393,0.048139
BS31 3,0.009201,0.034627
BS31 9,0.013487,0.038930
BS32 0,0.000167,0.000472
BS32 4,0.000072,0.000203
BS32 8,0.000146,0.000412
BS32 9,0.000224,0.000632
BS34 4,0.001520,0.001928
BS34 5,0.000184,0.000234
BS34 6,0.000302,0.000384
BS34 7,0.000286,0.000363
BS34 8,0.008818,0.008882
BS34 9,0.002735,0.003471
BS35 1,0.016327,0.102128
BS35 2,0.000590,0.003795
BS35 3,0.000673,0.004331
BS35 4,0.000650,0.015547
BS35 5,0.002383,0.015339
BS35 9,0.005719,0.036814
BS36 1,0.000060,0.004784
BS36 2,0.000043,0.000244
BS37 0,0.009245,0.032619
BS37 4,0.025925,0.033262
BS37 5,0.006336,0.030227
BS37 6,0.012156,0.052108
BS37 7,0.000714,0.025685
BS37 8,0.001422,0.005018
BS37 9,0.002533,0.036334
BS39 4,0.026418,0.026544
BS39 5,0.005636,0.005730
BS39 6,0.009027,0.009177
BS39 7,0.001067,0.001173
BS4 1,0.000936,0.001828
BS4 2,0.001224,0.002390
BS4 3,0.011081,0.022098
BS4 4,0.021739,0.064194
BS4 5,0.052773,0.054725
BS40 5,0.043893,0.044081
BS40 6,0.009098,0.015668
BS40 7,0.003602,0.003961
BS40 8,0.023376,0.023567
BS40 9,0.007701,0.008469
BS41 8,0.001716,0.002521
BS41 9,0.006946,0.007309
BS48 1,0.004935,0.005011
BS48 2,0.000308,0.000391
BS48 3,0.004515,0.004585
BS48 4,0.000337,0.000428
BS48 9,0.003052,0.003873
BS49 4,0.000075,0.007581
BS49 5,0.000154,0.127525
BS5 0,0.012826,0.056860
BS5 5,0.014178,0.027804
BS5 6,0.044506,0.067232
BS5 7,0.000958,0.001879
BS5 8,0.008069,0.009032
BS5 9,0.004880,0.005917
BS6 5,0.008696,0.017314
BS6 6,0.000298,0.000532
BS6 7,0.003910,0.004156
BS6 9,0.004346,0.007764
BS7 0,0.000029,0.000082
BS7 8,0.000038,0.000108
BS7 9,0.000027,0.000077
BS8 1,0.000202,0.002552
BS8 2,0.000171,0.002150
BS8 3,0.004421,0.006139
BS8 4,0.000151,0.067115
BS8 9,0.001731,0.021823
BS9 0,0.000395,0.001114
BS9 1,0.000032,0.000091
BS9 2,0.000036,0.000101
BS9 3,0.000032,0.000091
BS9 4,0.000035,0.000098
CA1 1,0.000181,0.208515
CA1 2,0.000084,0.330132
CA1 3,0.000089,0.015556
CA1 9,0.000559,0.621593
CA10 1,0.012868,0.013747
CA10 2,0.077691,0.098820
CA10 3,0.013645,0.029671
CA11 0,0.037599,0.046210
CA11 1,0.007545,0.015078
CA11 7,0.023707,0.047412
CA11 8,0.004251,0.039364
CA11 9,0.012890,0.018145
CA12 4,0.076813,0.121413
CA12 5,0.222711,0.276312
CA13 0,0.058908,0.077888
CA13 3,0.089661,0.108523
CA13 9,0.126775,0.144348
CA14 1,0.016039,0.051554
CA14 2,0.010004,0.017300
CA14 3,0.004378,0.006631
CA14 4,0.021649,0.024320
CA14 5,0.012787,0.027097
CA14 9,0.005669,0.584996
CA15 6,0.059915,0.143520
CA15 7,0.008883,0.012380
CA15 8,0.095694,0.134912
CA15 9,0.052151,0.092375
CA16 6,0.052759,0.064205
CA17 4,0.022134,0.035503
CA18 1,0.071792,0.079026
CA19 1,0.001986,0.031770
CA2 4,0.004253,0.012051
CA2 5,0.184986,0.588503
CA2 6,0.008210,0.031723
CA2 7,0.037414,0.044893
CA20 1,0.031153,0.057154
CA21 2,0.052133,0.056641
CA22 2,0.030343,0.045601
CA22 9,0.030876,0.047540
CA23 3,0.027908,0.068797
CA24 3,0.004571,0.008926
CA25 5,0.009086,0.018160
CA26 3,0.000831,0.001623
CA27 0,0.002734,0.005338
CA28 0,0.656751,0.661699
CA28 6,0.017676,0.025993
CA28 7,0.255211,0.286059
CA28 8,0.010438,0.022565
CA28 9,0.007117,0.012087
CA3 0,0.000719,0.003338
CA3 8,0.001416,0.105586
CA3 9,0.011772,0.024960
CA4 0,0.001970,0.007924
CA4 8,0.036181,0.049934
CA4 9,0.013403,0.015238
CA5 6,0.012419,0.024828
CA5 7,0.053515,0.107020
CA6 4,0.007086,0.012504
CA6 5,0.065902,0.082727
CA6 6,0.015971,0.023462
CA7 0,0.019423,0.023273
CA7 1,0.006064,0.010438
CA7 2,0.004459,0.007675
CA7 3,0.017479,0.020022
CA7 4,0.048679,0.146175
CA7 5,0.117046,0.213805
CA7 7,0.037900,0.065236
CA7 8,0.034479,0.037753
CA7 9,0.065591,0.076910
CA8 0,0.017121,0.027824
CA8 1,0.009600,0.018674
CA8 2,0.020890,0.040978
CA8 7,0.009658,0.018392
CA8 9,0.029743,0.031209
CA9 3,0.011646,0.023272
CB1 0,0.000790,0.001474
CB1 1,0.000452,0.000843
CB1 2,0.000289,0.000539
CB1 3,0.003478,0.010232
CB1 7,0.000517,0.000964
CB1 8,0.000459,0.000857
CB1 9,0.005854,0.006113
CB10 1,0.023028,0.077702
CB10 2,0.003995,0.005483
CB10 9,0.010431,0.029837
CB11 3,0.006693,0.013346
CB11 4,0.004356,0.008664
CB2 0,0.001591,0.003588
CB2 1,0.000872,0.028052
CB2 3,0.001644,0.003705
CB2 7,0.002785,0.006278
CB2 8,0.018106,0.019190
CB2 9,0.000452,0.001018
CB21 4,0.008293,0.008333
CB21 5,0.000696,0.000757
CB21 6,0.001688,0.001837
CB22 3,0.067015,0.067211
CB22 4,0.004793,0.005110
CB22 5,0.027336,0.027531
CB22 6,0.011842,0.032232
CB22 7,0.005490,0.005853
CB23 1,0.001115,0.001414
CB23 2,0.012263,0.012572
CB23 3,0.008490,0.008704
CB23 4,0.013796,0.014143
CB23 5,0.001220,0.001547
CB23 6,0.000506,0.000641
CB23 7,0.000480,0.000609
CB23 8,0.008973,0.017329
CB24 1,0.206998,0.209915
CB24 3,0.141264,0.169497
CB24 4,0.156213,0.180981
CB24 5,0.032326,0.045797
CB24 6,0.034929,0.037933
CB24 8,0.051065,0.076834
CB24 9,0.008831,0.016365
CB25 0,0.001875,0.005149
CB25 9,0.027738,0.079105
CB3 0,0.005596,0.012908
CB3 1,0.004787,0.016149
CB3 9,0.031067,0.122963
CB4 0,0.008848,0.013253
CB4 1,0.071052,0.109464
CB4 2,0.001860,0.002786
CB4 3,0.010590,0.011781
CB5 8,0.000140,0.030123
CB6 1,0.113354,0.130655
CB6 2,0.131318,0.131775
CB6 3,0.026686,0.033238
CB7 4,0.082769,0.149376
CB7 5,0.044252,0.068174
CB7 6,0.040369,0.074678
CB7 7,0.033309,0.087372
CB7 9,0.028185,0.048289
CB8 0,0.074013,0.074244
CB8 1,0.041775,0.044868
CB8 7,0.029128,0.033076
CB8 8,0.053616,0.060183
CB8 9,0.007284,0.007529
CB9 0,0.000233,0.000267
CB9 1,0.001864,0.002132
CB9 7,0.002897,0.002912
CB9 8,0.000229,0.000262
CB9 9,0.000168,0.000192
CF10 1,0.015532,0.458701
CF10 2,0.007304,0.179970
CF10 3,0.019415,0.096104
CF10 4,0.085292,0.217833
CF10 5,0.029125,0.686006
CF11 0,0.239538,0.817166
CF11 1,0.056059,0.882096
CF11 6,0.030175,0.990008
CF11 7,0.071301,0.797894
CF11 8,0.044787,0.821647
CF11 9,0.009959,0.970150
CF14 0,0.013625,0.030599
CF14 1,0.072916,0.164019
CF14 2,0.018995,0.498575
CF14 3,0.008790,0.050063
CF14 4,0.002578,0.013173
CF14 5,0.007642,0.023421
CF14 6,0.065488,0.171565
CF14 7,0.003975,0.073747
CF14 8,0.026035,0.133042
CF14 9,0.003518,0.017979
CF15 5,0.038596,0.075485
CF15 7,0.075753,0.125691
CF15 8,0.009476,0.034811
CF15 9,0.027744,0.055289
CF23 5,0.157824,0.218391
CF23 6,0.025379,0.037237
CF23 7,0.018464,0.069064
CF23 8,0.007463,0.013147
CF23 9,0.042919,0.122119
CF24 0,0.001742,0.012711
CF24 1,0.042997,0.120821
CF24 2,0.000723,0.167540
CF24 3,0.012766,0.037593
CF24 4,0.000702,0.005122
CF24 5,0.002254,0.039979
CF3 0,0.001154,0.336310
CF3 1,0.002602,0.182812
CF3 2,0.043244,0.601460
CF3 3,0.013387,0.166930
CF3 4,0.016491,0.118682
CF3 5,0.006509,0.027439
CF3 6,0.028447,0.104726
CF31 1,0.000513,0.243175
CF31 2,0.000553,0.010599
CF31 3,0.017759,0.097525
CF31 4,0.003928,0.099528
CF31 5,0.000929,0.017817
CF31 9,0.005388,0.103340
CF32 0,0.022977,0.044252
CF32 7,0.129717,0.153847
CF32 8,0.046487,0.100592
CF32 9,0.066910,0.136076
CF33 4,0.032569,0.033616
CF33 6,0.033140,0.040054
CF34 0,0.118650,0.145986
CF34 4,0.088201,0.158040
CF34 9,0.059368,0.172841
CF35 5,0.175935,0.318124
CF35 6,0.038441,0.070003
CF36 3,0.008594,0.025084
CF36 5,0.006359,0.243932
CF36 9,0.009139,0.118569
CF37 1,0.033755,0.158238
CF37 2,0.078583,0.268752
CF37 3,0.044090,0.084456
CF37 4,0.010686,0.072522
CF37 5,0.078651,0.248000
CF37 9,0.048312,0.167205
CF38 1,0.010154,0.015334
CF38 2,0.016646,0.021184
CF39 0,0.052058,0.125213
CF39 8,0.009920,0.022501
CF39 9,0.068838,0.231388
CF40 1,0.009304,0.010330
CF40 2,0.012422,0.028696
CF40 9,0.012113,0.024479
CF41 7,0.122486,0.233069
CF42 5,0.068704,0.153232
CF42 6,0.177429,0.397946
CF42 9,0.120242,0.271824
CF43 3,0.027126,0.031356
CF43 4,0.001650,0.033883
CF44 0,0.028756,0.051768
CF44 4,0.022390,0.070391
CF44 6,0.030524,0.059048
CF44 7,0.003671,0.191867
CF44 8,0.016111,0.067326
CF44 9,0.020873,0.039877
CF45 3,0.026565,0.065216
CF45 4,0.064210,0.082835
CF46 5,0.069142,0.082176
CF46 6,0.012692,0.013687
CF47 0,0.060007,0.092932
CF47 7,0.091084,0.147715
CF47 8,0.221322,0.358355
CF47 9,0.016616,0.025888
CF48 1,0.036998,0.087605
CF48 2,0.031724,0.044082
CF48 3,0.007784,0.033149
CF48 4,0.104110,0.249503
CF5 1,0.115638,0.474836
CF5 2,0.003325,0.037879
CF5 3,0.025598,0.076808
CF5 4,0.026648,0.035740
CF5 5,0.060797,0.096343
CF5 6,0.017753,0.025498
CF5 7,0.034774,0.104486
CF5 9,0.041728,0.125383
CF61 1,0.059696,0.067244
CF61 2,0.007526,0.009791
CF62 3,0.032948,0.033343
CF62 4,0.010485,0.010961
CF62 5,0.104973,0.113294
CF62 6,0.003118,0.003583
CF62 7,0.002745,0.003155
CF62 8,0.002834,0.003257
CF62 9,0.002990,0.003436
CF63 1,0.018004,0.023095
CF63 2,0.043029,0.195918
CF63 3,0.033405,0.115616
CF63 4,0.039145,0.046286
CF63 9,0.031842,0.083260
CF64 1,0.088058,0.107565
CF64 2,0.005740,0.012134
CF64 3,0.020258,0.022052
CF64 4,0.143971,0.174328
CF64 5,0.057494,0.087690
CF64 9,0.061700,0.080441
CF71 7,0.021990,0.102365
CF72 0,0.048150,0.080351
CF72 4,0.018882,0.031510
CF72 8,0.032243,0.066689
CF72 9,0.066196,0.095599
CF81 8,0.001287,0.002074
CF81 9,0.018284,0.023233
CF82 6,0.020614,0.049117
CF82 7,0.075742,0.146394
CF82 8,0.006918,0.084978
CF82 9,0.050505,0.120337
CF83 1,0.048289,0.070294
CF83 2,0.018255,0.047395
CF83 3,0.168762,0.323318
CF83 4,0.072225,0.100772
CF83 8,0.048403,0.072281
CF83 9,0.073628,0.130594
CH1 1,0.036095,0.054321
CH1 2,0.013341,0.020177
CH1 3,0.009712,0.036747
CH1 4,0.281294,0.349449
CH1 5,0.035961,0.038319
CH1 6,0.012087,0.098946
CH1 9,0.015181,0.022961
CH2 1,0.000501,0.001484
CH2 2,0.000654,0.001935
CH2 3,0.004848,0.005904
CH2 4,0.017045,0.059379
CH3 5,0.040582,0.054090
CH3 6,0.000976,0.001279
CH3 7,0.005366,0.005706
CH3 8,0.007430,0.007900
CH3 9,0.001093,0.001432
CH4 0,0.007577,0.032314
CH4 7,0.005927,0.013124
CH4 8,0.034957,0.108438
CH4 9,0.018624,0.027670
CH41 0,0.000631,0.001565
CH41 1,0.021683,0.054197
CH41 2,0.000560,0.001389
CH41 3,0.000611,0.001517
CH41 4,0.000504,0.001249
CH41 5,0.000788,0.001956
CH41 6,0.000788,0.001956
CH41 7,0.000799,0.001982
CH41 8,0.000517,0.001282
CH41 9,0.000593,0.001472
CH42 0,0.000102,0.000241
CH42 1,0.000087,0.000205
CH42 2,0.000114,0.000270
CH42 3,0.000136,0.000321
CH42 4,0.000091,0.000215
CH42 5,0.000117,0.000277
CH42 6,0.000103,0.000244
CH42 7,0.000136,0.000321
CH42 8,0.000108,0.000255
CH42 9,0.000088,0.000209
CH43 0,0.000257,0.000729
CH43 1,0.000321,0.000912
CH43 2,0.000248,0.000704
CH43 3,0.011553,0.034609
CH43 4,0.000317,0.000902
CH43 5,0.000259,0.000736
CH43 6,0.000367,0.001042
CH43 7,0.000154,0.000438
CH43 8,0.000513,0.001459
CH43 9,0.000135,0.000384
CH44 0,0.000091,0.000215
CH44 1,0.000103,0.000244
CH44 2,0.000092,0.000218
CH44 3,0.000097,0.000230
CH44 4,0.000069,0.000164
CH44 5,0.000076,0.000180
CH44 6,0.000086,0.000204
CH44 7,0.000090,0.000213
CH44 8,0.000093,0.000220
CH44 9,0.000091,0.000215
CH45 0,0.002242,0.002432
CH45 1,0.001479,0.001604
CH45 2,0.037819,0.037962
CH45 3,0.010745,0.010857
CH45 4,0.001241,0.001346
CH45 5,0.001078,0.001169
CH45 6,0.001931,0.002095
CH45 7,0.010745,0.010857
CH45 8,0.001198,0.001300
CH45 9,0.002075,0.002251
CH46 0,0.000090,0.010306
CH46 1,0.000129,0.003027
CH46 2,0.000171,0.004020
CH46 3,0.000192,0.004514
CH46 4,0.000353,0.040558
CH46 5,0.000274,0.006433
CH46 6,0.000082,0.024308
CH46 7,0.000142,0.029316
CH46 8,0.000129,0.003027
CH46 9,0.000122,0.002859
CH47 0,0.000351,0.007190
CH47 1,0.000413,0.008469
CH47 2,0.000221,0.004537
CH47 3,0.000235,0.004824
CH47 4,0.000387,0.007939
CH47 5,0.000396,0.008108
CH47 6,0.000387,0.007939
CH47 7,0.000365,0.007472
CH47 8,0.000600,0.205842
CH47 9,0.000372,0.007622
CH48 0,0.000230,0.000544
CH48 1,0.000145,0.000343
CH48 2,0.000179,0.000423
CH48 3,0.000204,0.000484
CH48 4,0.000184,0.000435
CH48 5,0.000136,0.000321
CH48 6,0.000192,0.000455
CH48 7,0.000234,0.000554
CH48 8,0.000215,0.000508
CH48 9,0.000192,0.000455
CH49 0,0.000128,0.000303
CH49 1,0.000143,0.000339
CH49 2,0.000094,0.000223
CH49 3,0.000091,0.000215
CH49 4,0.000071,0.000167
CH49 5,0.000141,0.000334
CH49 6,0.000091,0.000217
CH49 7,0.000143,0.000339
CH49 8,0.000137,0.000325
CH49 9,0.000132,0.000312
CH5 1,0.020944,0.194751
CH5 2,0.133168,0.623944
CH5 3,0.005516,0.025813
CH5 4,0.007099,0.085589
CH5 9,0.037712,0.210429
CH6 5,0.059554,0.104552
CH6 6,0.236244,0.340724
CH6 9,0.106456,0.166924
CH60 0,0.000757,0.001015
CH60 1,0.000789,0.001058
CH60 2,0.000824,0.001104
CH60 3,0.000983,0.001317
CH60 4,0.000950,0.001273
CH60 5,0.000919,0.001231
CH60 6,0.000904,0.001211
CH60 7,0.000919,0.001231
CH60 8,0.000789,0.001058
CH60 9,0.014874,0.015142
CH61 0,0.000447,0.001057
CH61 1,0.000227,0.000536
CH61 2,0.000434,0.001027
CH61 3,0.000253,0.000599
CH61 4,0.000197,0.000467
CH61 5,0.000223,0.000529
CH61 6,0.000217,0.000513
CH61 7,0.000237,0.000562
CH61 8,0.000211,0.000499
CH61 9,0.000220,0.000521
CH62 0,0.001687,0.002643
CH62 1,0.001046,0.001639
CH62 2,0.001067,0.001672
CH62 3,0.001150,0.001801
CH62 4,0.039467,0.059268
CH62 5,0.001046,0.001639
CH62 6,0.001067,0.001672
CH62 7,0.000747,0.001170
CH62 8,0.000918,0.001437
CH62 9,0.001036,0.001622
CH63 0,0.000057,0.000135
CH63 1,0.000209,0.000496
CH63 2,0.000059,0.000141
CH63 3,0.000064,0.000152
CH63 4,0.000185,0.000438
CH63 5,0.000063,0.000149
CH63 6,0.000189,0.000448
CH63 7,0.000069,0.000164
CH63 8,0.000074,0.000176
CH63 9,0.000055,0.000131
CH64 0,0.025444,0.062697
CH64 1,0.001915,0.003874
CH64 2,0.002170,0.004390
CH64 3,0.001893,0.003829
CH64 4,0.001696,0.003430
CH64 5,0.037289,0.040160
CH64 6,0.010111,0.028950
CH64 7,0.003699,0.007483
CH64 8,0.004788,0.009684
CH64 9,0.001037,0.002097
CH65 0,0.002672,0.003566
CH65 1,0.004711,0.006287
CH65 2,0.001827,0.002438
CH65 3,0.001946,0.002597
CH65 4,0.066472,0.085545
CH65 5,0.001627,0.002172
CH65 6,0.001598,0.002133
CH65 7,0.001827,0.002438
CH65 8,0.001432,0.001911
CH65 9,0.001186,0.001582
CH66 0,0.002537,0.005166
CH66 1,0.000303,0.000616
CH66 2,0.000215,0.006952
CH66 3,0.000393,0.000800
CH66 4,0.011231,0.015144
CH66 5,0.001064,0.002167
CH66 6,0.002274,0.004632
CH66 7,0.001199,0.002442
CH66 8,0.002356,0.004797
CH66 9,0.002748,0.005597
CH7 1,0.129795,0.166525
CH7 2,0.004265,0.005632
CH7 3,0.004303,0.005681
CH7 4,0.064550,0.084751
CH7 5,0.066828,0.082861
CH7 6,0.013561,0.025312
CH7 9,0.048836,0.064481
CH8 7,0.021713,0.062035
CH8 8,0.010689,0.019006
CH8 9,0.024696,0.280910
CM0 7,0.027302,0.034145
CM0 8,0.031288,0.039129
CM1 1,0.031373,0.108912
CM1 2,0.004356,0.020132
CM1 3,0.017639,0.018800
CM1 4,0.006588,0.010440
CM1 6,0.000616,0.001555
CM1 7,0.000832,0.002100
CM1 9,0.004103,0.010356
CM11 1,0.000058,0.000320
CM11 2,0.000040,0.003681
CM12 0,0.011137,0.011450
CM12 2,0.006475,0.010871
CM12 9,0.000531,0.009088
CM13 1,0.008273,0.008298
CM13 2,0.000380,0.000405
CM13 3,0.004461,0.004487
CM14 4,0.000028,0.003292
CM14 5,0.000032,0.000178
CM14 9,0.000252,0.001389
CM15 0,0.004152,0.016147
CM15 8,0.006325,0.006953
CM15 9,0.000352,0.000851
CM16 4,0.001148,0.002285
CM16 5,0.001802,0.003586
CM16 6,0.013365,0.030943
CM16 7,0.011976,0.018417
CM16 9,0.003223,0.006414
CM17 0,0.000038,0.000069
CM17 9,0.000032,0.000059
CM18 6,0.000049,0.004319
CM18 7,0.000055,0.000305
CM19 4,0.000515,0.005628
CM19 5,0.010104,0.015412
CM2 0,0.236053,0.328798
CM2 5,0.027848,0.046166
CM2 6,0.074471,0.163872
CM2 7,0.020426,0.031327
CM2 8,0.003363,0.005574
CM2 9,0.003851,0.006385
CM20 1,0.000474,0.000937
CM20 2,0.009814,0.019619
CM20 3,0.000382,0.000755
CM20 9,0.002597,0.005136
CM21 0,0.000498,0.002152
CM21 1,0.003884,0.016788
CM21 9,0.005642,0.027936
CM22 6,0.012690,0.012820
CM22 7,0.000567,0.004516
CM23 0,0.007707,0.014179
CM23 1,0.002767,0.011500
CM23 2,0.017353,0.034486
CM23 3,0.072970,0.124264
CM23 4,0.001747,0.003215
CM23 5,0.001971,0.008192
CM23 9,0.021580,0.039701
CM24 1,0.004683,0.007862
CM24 8,0.012615,0.021036
CM3 1,0.004809,0.005360
CM3 2,0.000525,0.001046
CM3 3,0.000586,0.005674
CM3 4,0.008068,0.008559
CM3 5,0.000485,0.004700
CM3 6,0.024170,0.051727
CM3 7,0.002956,0.005898
CM3 8,0.000910,0.001815
CM3 9,0.006504,0.012976
CM4 0,0.005031,0.005281
CM4 9,0.004461,0.008731
CM5 0,0.000046,0.004115
CM5 5,0.000596,0.003289
CM5 9,0.000056,0.000307
CM6 1,0.000167,0.002761
CM6 2,0.012215,0.012314
CM6 3,0.000205,0.000281
CM6 4,0.000816,0.001120
CM7 0,0.002818,0.006836
CM7 1,0.005331,0.015616
CM7 2,0.000762,0.001848
CM7 3,0.000613,0.001486
CM7 4,0.012366,0.021031
CM7 5,0.016583,0.046264
CM7 9,0.000730,0.001771
CM77 6,0.011019,0.020843
CM77 7,0.001133,0.001457
CM77 8,0.012615,0.012818
CM8 1,0.011283,0.014298
CM8 2,0.000313,0.003889
CM8 3,0.000362,0.008296
CM8 9,0.004782,0.009507
CM9 4,0.171392,0.299391
CM9 5,0.008731,0.023526
CM9 6,0.013874,0.035293
CM9 8,0.034445,0.061454
CM9 9,0.031386,0.057538
CO1 1,0.010719,0.064253
CO1 2,0.030995,0.093820
CO1 9,0.009389,0.033804
CO10 0,0.000254,0.005709
CO10 1,0.000417,0.001039
CO10 2,0.000519,0.037562
CO10 3,0.005004,0.012472
CO10 5,0.007693,0.008737
CO10 7,0.007665,0.011859
CO10 8,0.008642,0.013372
CO10 9,0.010617,0.014553
CO11 1,0.018376,0.029426
CO11 2,0.000567,0.000929
CO11 9,0.009095,0.014908
CO12 3,0.099123,0.348380
CO12 4,0.010107,0.016707
CO12 5,0.004785,0.015826
CO12 9,0.039473,0.130563
CO13 0,0.007179,0.007239
CO13 3,0.005173,0.006047
CO13 9,0.000602,0.000703
CO14 8,0.045464,0.070328
CO15 1,0.013384,0.077985
CO15 2,0.040883,0.411726
CO15 3,0.000845,0.006972
CO15 4,0.000750,0.006183
CO15 5,0.004776,0.010512
CO15 6,0.001057,0.008715
CO15 9,0.003548,0.029257
CO16 0,0.001681,0.006053
CO16 7,0.002196,0.007907
CO16 8,0.027272,0.105825
CO16 9,0.008607,0.022653
CO2 0,0.000430,0.000740
CO2 7,0.000249,0.000430
CO2 8,0.009533,0.015900
CO2 9,0.000283,0.000488
CO3 0,0.000362,0.000624
CO3 3,0.008546,0.017005
CO3 4,0.000384,0.000661
CO3 8,0.009048,0.009514
CO3 9,0.000459,0.000792
CO4 0,0.000931,0.006613
CO4 3,0.025201,0.030852
CO4 5,0.002868,0.003008
CO4 6,0.001588,0.002111
CO4 7,0.007214,0.009588
CO4 9,0.000874,0.001162
CO5 0,0.001469,0.001841
CO5 7,0.012764,0.029050
CO5 8,0.023582,0.023988
CO5 9,0.049586,0.057375
CO6 1,0.017187,0.020607
CO6 2,0.013580,0.013774
CO6 3,0.009781,0.009982
CO6 4,0.012071,0.015948
CO6 5,0.004395,0.005184
CO7 0,0.117254,0.141586
CO7 5,0.033260,0.041059
CO7 6,0.029374,0.036682
CO7 7,0.008150,0.008627
CO7 8,0.009657,0.010222
CO7 9,0.014043,0.022303
CO8 5,0.008135,0.016353
CO9 1,0.030623,0.034027
CO9 2,0.028161,0.028356
CO9 3,0.002192,0.007178
CO9 4,0.027870,0.028135
CO9 9,0.023129,0.025723
CR0 0,0.001700,0.002320
CR0 1,0.152885,0.177628
CR0 2,0.001178,0.012024
CR0 3,0.001632,0.002228
CR0 4,0.009484,0.040157
