name,burglaries,months
PE9 3,70,36
PE9 4,68,36
PH1 0,0,36
PH1 1,0,36
PH1 2,0,36
PH1 3,0,36
PH1 4,0,36
PH1 5,0,36
PH10 6,0,36
PH10 7,0,36
PH10 9,0,36
PH11 8,0,36
PH12 8,0,36
PH13 9,0,36
PH14 9,0,36
PH15 2,0,36
PH16 5,0,36
PH16 9,0,36
PH17 2,0,36
PH18 5,0,36
PH19 1,0,36
PH2 0,0,36
PH2 1,0,36
PH2 6,0,36
PH2 7,0,36
PH2 8,0,36
PH2 9,0,36
PH20 1,0,36
PH21 1,0,36
PH22 1,0,36
PH23 3,0,36
PH24 3,0,36
PH25 3,0,36
PH26 3,0,36
PH26 9,0,36
PH3 1,0,36
PH30 4,0,36
PH31 4,0,36
PH32 4,0,36
PH33 6,0,36
PH33 7,0,36
PH34 4,0,36
PH35 4,0,36
PH36 4,0,36
PH37 4,0,36
PH38 4,0,36
PH39 4,0,36
PH4 1,0,36
PH40 4,0,36
PH41 2,0,36
PH41 4,0,36
PH42 4,0,36
PH43 4,0,36
PH44 4,0,36
PH49 4,0,36
PH5 2,0,36
PH50 4,0,36
PH6 2,0,36
PH7 3,0,36
PH7 4,0,36
PH7 9,0,36
PH8 0,0,36
PH9 0,0,36
PL1 1,94,36
PL1 2,64,36
PL1 3,89,36
PL1 4,69,36
PL1 5,109,36
PL1 9,0,36
PL10 1,13,36
PL11 2,25,36
PL11 3,16,36
PL12 4,48,36
PL12 5,13,36
PL12 6,36,36
PL12 9,0,36
PL13 1,23,36
PL13 2,23,36
PL13 9,0,36
PL14 3,48,36
PL14 4,18,36
PL14 5,8,36
PL14 6,18,36
PL14 9,0,36
PL15 0,0,36
PL15 7,38,36
PL15 8,42,36
PL15 9,43,36
PL16 0,9,36
PL17 0,0,36
PL17 7,27,36
PL17 8,13,36
PL18 9,13,36
PL19 0,18,36
PL19 1,0,36
PL19 8,18,36
PL19 9,25,36
PL2 1,77,36
PL2 2,57,36
PL2 3,47,36
PL20 6,8,36
PL20 7,31,36
PL21 0,44,36
PL21 1,0,36
PL21 9,36,36
PL22 0,20,36
PL23 1,14,36
PL24 2,42,36
PL25 3,57,36
PL25 4,58,36
PL25 5,62,36
PL25 9,7,36
PL26 6,22,36
PL26 7,40,36
PL26 8,73,36
PL27 6,19,36
PL27 7,24,36
PL27 9,0,36
PL28 8,12,36
PL29 3,2,36
PL3 4,65,36
PL3 5,36,36
PL3 6,47,36
PL30 3,6,36
PL30 4,11,36
PL30 5,15,36
PL31 1,43,36
PL31 2,76,36
PL31 9,0,36
PL32 9,28,36
PL33 9,6,36
PL34 0,13,36
PL35 0,8,36
PL4 0,45,36
PL4 6,59,36
PL4 7,88,36
PL4 8,119,36
PL4 9,59,36
PL5 1,57,36
PL5 2,48,36
PL5 3,59,36
PL5 4,49,36
PL5 9,0,36
PL6 5,46,36
PL6 6,23,36
PL6 7,33,36
PL6 8,30,36
PL7 1,22,36
PL7 2,35,36
PL7 4,28,36
PL7 5,8,36
PL7 9,0,36
PL8 1,12,36
PL8 2,22,36
PL9 0,5,36
PL9 7,33,36
PL9 8,36,36
PL9 9,42,36
PO1 1,119,36
PO1 2,81,36
PO1 3,46,36
PO1 4,108,36
PO1 5,103,36
PO1 9,2,36
PO10 7,73,36
PO10 8,63,36
PO10 9,0,36
PO11 0,47,36
PO11 1,0,36
PO11 9,70,36
PO12 1,117,36
PO12 2,42,36
PO12 3,94,36
PO12 4,88,36
PO12 9,0,36
PO13 0,115,36
PO13 8,35,36
PO13 9,71,36
PO14 1,69,36
PO14 2,38,36
PO14 3,21,36
PO14 4,60,36
PO14 9,0,36
PO15 5,33,36
PO15 6,50,36
PO15 7,47,36
PO16 0,64,36
PO16 7,56,36
PO16 8,32,36
PO16 9,36,36
PO17 4,1,36
PO17 5,41,36
PO17 6,11,36
PO18 0,86,36
PO18 8,79,36
PO18 9,39,36
PO19 1,113,36
PO19 3,61,36
PO19 5,17,36
PO19 6,72,36
PO19 7,57,36
PO19 8,60,36
PO19 9,0,36
PO2 0,80,36
PO2 7,113,36
PO2 8,83,36
PO2 9,89,36
PO20 0,40,36
PO20 1,21,36
PO20 2,23,36
PO20 3,28,36
PO20 7,33,36
PO20 8,34,36
PO20 9,26,36
PO21 1,184,36
PO21 2,174,36
PO21 3,34,36
PO21 4,47,36
PO21 5,76,36
PO21 9,0,36
PO22 0,58,36
PO22 6,41,36
PO22 7,47,36
PO22 8,35,36
PO22 9,127,36
PO3 5,73,36
PO3 6,97,36
PO30 1,65,36
PO30 2,44,36
PO30 3,12,36
PO30 4,17,36
PO30 5,73,36
PO30 9,0,36
PO31 7,46,36
PO31 8,36,36
PO32 6,40,36
PO33 1,36,36
PO33 2,86,36
PO33 3,27,36
PO33 4,23,36
PO33 9,0,36
PO34 5,10,36
PO35 5,16,36
PO36 0,12,36
PO36 6,0,36
PO36 8,76,36
PO36 9,33,36
PO37 6,23,36
PO37 7,37,36
PO38 1,50,36
PO38 2,15,36
PO38 3,20,36
PO38 9,0,36
PO39 0,12,36
PO4 0,106,36
PO4 8,93,36
PO4 9,98,36
PO40 0,0,36
PO40 9,45,36
PO41 0,11,36
PO5 1,105,36
PO5 2,95,36
PO5 3,74,36
PO5 4,131,36
PO6 1,47,36
PO6 2,85,36
PO6 3,124,36
PO6 4,71,36
PO6 9,0,36
PO7 3,13,36
PO7 4,17,36
PO7 5,56,36
PO7 6,31,36
PO7 7,68,36
PO7 8,34,36
PO7 9,0,36
PO8 0,95,36
PO8 8,47,36
PO8 9,111,36
PO9 1,100,36
PO9 2,70,36
PO9 3,44,36
PO9 4,50,36
PO9 5,91,36
PO9 6,29,36
PO9 9,0,36
PR1 0,50,36
PR1 1,131,36
PR1 2,116,36
PR1 3,89,36
PR1 4,113,36
PR1 5,178,36
PR1 6,165,36
PR1 7,155,36
PR1 8,128,36
PR1 9,97,36
PR2 1,173,36
PR2 2,166,36
PR2 3,145,36
PR2 5,31,36
PR2 6,157,36
PR2 7,38,36
PR2 8,92,36
PR2 9,121,36
PR25 1,118,36
PR25 2,82,36
PR25 3,74,36
PR25 4,45,36
PR25 5,43,36
PR25 9,0,36
PR26 6,28,36
PR26 7,64,36
PR26 8,12,36
PR26 9,20,36
PR3 0,44,36
PR3 1,57,36
PR3 2,55,36
PR3 3,75,36
PR3 5,59,36
PR3 6,14,36
PR3 8,0,36
PR3 9,0,36
PR4 0,131,36
PR4 1,60,36
PR4 2,72,36
PR4 3,41,36
PR4 4,21,36
PR4 5,50,36
PR4 6,47,36
PR4 9,0,36
PR5 0,24,36
PR5 4,57,36
PR5 5,72,36
PR5 6,185,36
PR5 8,49,36
PR5 9,0,36
PR6 0,101,36
PR6 6,0,36
PR6 7,75,36
PR6 8,23,36
PR6 9,45,36
PR7 1,108,36
PR7 2,118,36
PR7 3,93,36
PR7 4,45,36
PR7 5,95,36
PR7 6,54,36
PR7 7,31,36
PR8 1,86,36
PR8 2,65,36
PR8 3,40,36
PR8 4,31,36
PR8 5,44,36
PR8 6,61,36
PR8 9,0,36
PR9 0,120,36
PR9 7,60,36
PR9 8,52,36
PR9 9,67,36
RG1 1,76,36
RG1 2,129,36
RG1 3,133,36
RG1 4,85,36
RG1 5,120,36
RG1 6,97,36
RG1 7,142,36
RG1 8,92,36
RG1 9,0,36
RG10 0,52,36
RG10 8,40,36
RG10 9,43,36
RG12 0,25,36
RG12 1,61,36
RG12 2,51,36
RG12 7,135,36
RG12 8,97,36
RG12 9,98,36
RG14 1,86,36
RG14 2,84,36
RG14 3,6,36
RG14 5,71,36
RG14 6,32,36
RG14 7,107,36
RG14 9,0,36
RG17 0,74,36
RG17 1,0,36
RG17 7,38,36
RG17 8,22,36
RG17 9,36,36
RG18 0,14,36
RG18 3,30,36
RG18 4,14,36
RG18 9,53,36
RG19 3,63,36
RG19 4,38,36
RG19 6,9,36
RG19 8,50,36
RG2 0,241,36
RG2 1,0,36
RG2 6,10,36
RG2 7,125,36
RG2 8,78,36
RG2 9,86,36
RG20 0,34,36
RG20 4,20,36
RG20 5,39,36
RG20 6,6,36
RG20 7,15,36
RG20 8,62,36
RG20 9,106,36
RG21 3,80,36
RG21 4,55,36
RG21 5,86,36
RG21 6,26,36
RG21 7,85,36
RG21 8,66,36
RG22 4,96,36
RG22 5,74,36
RG22 6,191,36
RG23 7,59,36
RG23 8,66,36
RG24 4,0,36
RG24 7,31,36
RG24 8,130,36
RG24 9,148,36
RG25 2,60,36
RG25 3,30,36
RG26 3,15,36
RG26 4,23,36
RG26 5,92,36
RG27 0,59,36
RG27 8,71,36
RG27 9,73,36
RG28 7,54,36
RG29 1,52,36
RG30 1,83,36
RG30 2,101,36
RG30 3,84,36
RG30 4,105,36
RG30 6,99,36
RG30 9,4,36
RG31 4,19,36
RG31 5,32,36
RG31 6,50,36
RG31 7,34,36
RG4 5,38,36
RG4 6,37,36
RG4 7,43,36
RG4 8,88,36
RG4 9,35,36
RG40 1,88,36
RG40 2,41,36
RG40 3,44,36
RG40 4,55,36
RG40 5,14,36
RG40 9,0,36
RG41 1,40,36
RG41 2,43,36
RG41 3,23,36
RG41 4,19,36
RG41 5,43,36
RG42 1,29,36
RG42 2,26,36
RG42 3,15,36
RG42 4,37,36
RG42 5,18,36
RG42 6,15,36
RG42 7,2,36
RG45 6,55,36
RG45 7,24,36
RG5 3,55,36
RG5 4,42,36
RG6 1,64,36
RG6 3,20,36
RG6 4,27,36
RG6 5,32,36
RG6 6,14,36
RG6 7,49,36
RG6 9,0,36
RG7 1,55,36
RG7 2,20,36
RG7 3,73,36
RG7 4,54,36
RG7 5,57,36
RG7 6,55,36
RG7 8,0,36
RG8 0,32,36
RG8 1,0,36
RG8 6,2,36
RG8 7,34,36
RG8 8,32,36
RG8 9,23,36
RG9 1,60,36
RG9 2,38,36
RG9 3,20,36
RG9 4,31,36
RG9 5,39,36
RG9 6,22,36
RG9 9,0,36
RH1 1,83,36
RH1 2,58,36
RH1 3,56,36
RH1 4,54,36
RH1 5,53,36
RH1 6,52,36
RH1 9,0,36
RH10 0,0,36
RH10 1,225,36
RH10 2,0,36
RH10 3,117,36
RH10 4,46,36
RH10 5,72,36
RH10 6,127,36
RH10 7,81,36
RH10 8,78,36
RH10 9,48,36
RH11 0,116,36
RH11 6,14,36
RH11 7,200,36
RH11 8,137,36
RH11 9,108,36
RH12 0,15,36
RH12 1,86,36
RH12 2,55,36
RH12 3,60,36
RH12 4,97,36
RH12 5,33,36
RH12 6,2,36
RH12 9,0,36
RH13 0,34,36
RH13 5,68,36
RH13 6,55,36
RH13 8,45,36
RH13 9,22,36
RH14 0,41,36
RH14 4,0,36
RH14 9,77,36
RH15 0,110,36
RH15 5,0,36
RH15 8,94,36
RH15 9,84,36
RH16 1,46,36
RH16 2,29,36
RH16 3,81,36
RH16 4,72,36
RH16 9,5,36
RH17 5,65,36
RH17 6,94,36
RH17 7,50,36
RH18 5,58,36
RH19 1,73,36
RH19 2,59,36
RH19 3,65,36
RH19 4,53,36
RH19 9,0,36
RH2 0,49,36
RH2 2,0,36
RH2 7,51,36
RH2 8,38,36
RH2 9,72,36
RH20 1,30,36
RH20 2,50,36
RH20 3,41,36
RH20 4,64,36
RH20 6,0,36
RH20 9,0,36
RH3 7,24,36
RH4 1,101,36
RH4 2,46,36
RH4 3,77,36
RH4 9,0,36
RH5 4,42,36
RH5 5,45,36
RH5 6,61,36
RH6 0,43,36
RH6 6,0,36
RH6 7,64,36
RH6 8,49,36
RH6 9,96,36
RH7 6,81,36
RH8 0,85,36
RH8 8,0,36
RH8 9,49,36
RH9 8,48,36
RM1 1,102,36
RM1 2,80,36
RM1 3,63,36
RM1 4,127,36
RM10 7,144,36
RM10 8,211,36
RM10 9,178,36
RM11 1,99,36
RM11 2,91,36
RM11 3,94,36
RM12 4,154,36
RM12 5,76,36
RM12 6,88,36
RM12 9,0,36
RM13 0,6,36
RM13 7,126,36
RM13 8,195,36
RM13 9,159,36
RM14 1,67,36
RM14 2,143,36
RM14 3,96,36
RM14 9,0,36
RM15 4,94,36
RM15 5,109,36
RM15 6,83,36
RM15 9,0,36
RM16 2,100,36
RM16 3,63,36
RM16 4,90,36
RM16 5,11,36
RM16 6,55,36
RM17 5,118,36
RM17 6,153,36
RM17 9,0,36
RM18 7,141,36
RM18 8,131,36
RM19 1,55,36
RM2 5,59,36
RM2 6,80,36
RM20 1,7,36
RM20 2,36,36
RM20 3,42,36
RM20 4,29,36
RM3 0,220,36
RM3 3,1,36
RM3 7,129,36
RM3 8,193,36
RM3 9,180,36
RM4 1,119,36
RM5 2,98,36
RM5 3,107,36
RM6 4,172,36
RM6 5,89,36
RM6 6,149,36
RM7 0,222,36
RM7 1,0,36
RM7 7,84,36
RM7 8,90,36
RM7 9,58,36
RM8 1,216,36
RM8 2,207,36
RM8 3,155,36
RM9 4,141,36
RM9 5,111,36
RM9 6,212,36
RM9 9,0,36
S1 1,52,36
S1 2,195,36
S1 3,24,36
S1 4,303,36
S1 9,0,36
S10 1,307,36
S10 2,133,36
S10 3,142,36
S10 4,83,36
S10 5,147,36
S10 9,0,36
S11 7,139,36
S11 8,261,36
S11 9,195,36
S12 2,296,36
S12 3,180,36
S12 4,247,36
S12 9,2,36
S13 7,161,36
S13 8,293,36
S13 9,210,36
S14 1,288,36
S17 3,123,36
S17 4,132,36
S17 9,0,36
S18 1,45,36
S18 2,66,36
S18 3,9,36
S18 4,7,36
S18 7,17,36
S18 8,55,36
S18 9,0,36
S2 1,289,36
S2 2,260,36
S2 3,200,36
S2 4,190,36
S2 5,185,36
S20 1,108,36
S20 2,58,36
S20 3,36,36
S20 4,59,36
S20 5,85,36
S20 6,33,36
S20 7,88,36
S20 8,75,36
S20 9,3,36
S21 1,90,36
S21 2,21,36
S21 3,35,36
S21 4,66,36
S21 5,14,36
S25 1,15,36
S25 2,142,36
S25 3,43,36
S25 4,48,36
S25 5,18,36
S25 9,0,36
S26 1,28,36
S26 2,78,36
S26 3,37,36
S26 4,53,36
S26 5,55,36
S26 6,55,36
S26 7,23,36
S3 7,137,36
S3 8,146,36
S3 9,112,36
S32 1,50,36
S32 2,12,36
S32 3,8,36
S32 4,0,36
S32 5,11,36
S33 0,30,36
S33 6,11,36
S33 7,9,36
S33 8,13,36
S33 9,15,36
S35 0,85,36
S35 1,102,36
S35 2,60,36
S35 3,33,36
S35 4,44,36
S35 5,0,36
S35 7,64,36
S35 8,59,36
S35 9,90,36
S36 0,0,36
S36 1,84,36
S36 2,103,36
S36 3,4,36
S36 4,19,36
S36 6,66,36
S36 7,29,36
S36 8,23,36
S36 9,31,36
S4 7,183,36
S4 8,143,36
S40 1,69,36
S40 2,150,36
S40 3,46,36
S40 4,101,36
S40 9,2,36
S41 0,118,36
S41 7,108,36
S41 8,153,36
S41 9,137,36
S42 5,122,36
S42 6,59,36
S42 7,27,36
S43 1,49,36
S43 2,66,36
S43 3,137,36
S43 4,114,36
S43 9,0,36
S44 5,91,36
S44 6,158,36
S45 0,14,36
S45 8,17,36
S45 9,85,36
S5 0,199,36
S5 5,0,36
S5 6,181,36
S5 7,262,36
S5 8,251,36
S5 9,148,36
S6 1,170,36
S6 2,144,36
S6 3,138,36
S6 4,188,36
S6 5,149,36
S6 6,92,36
S6 9,0,36
S60 1,166,36
S60 2,188,36
S60 3,82,36
S60 4,84,36
S60 5,221,36
S60 8,55,36
S60 9,0,36
S61 1,176,36
S61 2,162,36
S61 3,110,36
S61 4,133,36
S62 5,88,36
S62 6,194,36
S62 7,122,36
S63 0,225,36
S63 3,0,36
S63 5,4,36
S63 6,121,36
S63 7,152,36
S63 8,113,36
S63 9,365,36
S64 0,106,36
S64 5,42,36
S64 8,215,36
S64 9,185,36
S65 1,264,36
S65 2,165,36
S65 3,144,36
S65 4,138,36
S66 1,69,36
S66 2,93,36
S66 3,32,36
S66 6,0,36
S66 7,160,36
S66 8,124,36
S66 9,113,36
S7 1,111,36
S7 2,95,36
S70 1,285,36
S70 2,114,36
S70 3,177,36
S70 4,145,36
S70 5,187,36
S70 6,138,36
S70 9,1,36
S71 1,266,36
S71 2,183,36
S71 3,184,36
S71 4,168,36
S71 5,144,36
S72 0,68,36
S72 7,133,36
S72 8,183,36
S72 9,56,36
S73 0,227,36
S73 3,0,36
S73 8,158,36
S73 9,173,36
S74 0,104,36
S74 8,47,36
S74 9,115,36
S75 1,111,36
S75 2,92,36
S75 3,116,36
S75 4,72,36
S75 5,84,36
S75 6,95,36
S8 0,154,36
S8 2,0,36
S8 7,292,36
S8 8,300,36
S8 9,118,36
S80 1,154,36
S80 2,204,36
S80 3,67,36
S80 4,126,36
S80 9,0,36
S81 0,75,36
S81 7,75,36
S81 8,101,36
S81 9,93,36
S9 1,195,36
S9 2,46,36
S9 3,73,36
S9 4,188,36
S9 5,134,36
SA1 1,98,36
SA1 2,86,36
SA1 3,80,36
SA1 4,69,36
SA1 5,62,36
SA1 6,114,36
SA1 7,45,36
SA1 8,79,36
SA1 9,1,36
SA10 6,51,36
SA10 7,36,36
SA10 8,8,36
SA10 9,27,36
SA11 1,59,36
SA11 2,52,36
SA11 3,36,36
SA11 4,25,36
SA11 5,27,36
SA11 9,2,36
SA12 6,62,36
SA12 7,50,36
SA12 8,46,36
SA12 9,25,36
SA13 1,87,36
SA13 2,34,36
SA13 3,40,36
SA13 9,2,36
SA14 6,36,36
SA14 7,30,36
SA14 8,65,36
SA14 9,86,36
SA15 1,138,36
SA15 2,148,36
SA15 3,117,36
SA15 4,46,36
SA15 5,31,36
SA15 9,0,36
SA16 0,59,36
SA17 4,42,36
SA17 5,18,36
SA18 1,51,36
SA18 2,39,36
SA18 3,95,36
SA18 9,0,36
SA19 0,0,36
SA19 6,24,36
SA19 7,8,36
SA19 8,4,36
SA19 9,5,36
SA2 0,86,36
SA2 7,22,36
SA2 8,35,36
SA2 9,26,36
SA20 0,21,36
SA3 1,7,36
SA3 2,7,36
SA3 3,5,36
SA3 4,28,36
SA3 5,41,36
SA31 1,73,36
SA31 2,31,36
SA31 3,69,36
SA31 9,0,36
SA32 7,9,36
SA32 8,15,36
SA33 4,40,36
SA33 5,12,36
SA33 6,9,36
SA34 0,25,36
SA35 0,0,36
SA36 0,1,36
SA37 0,4,36
SA38 9,13,36
SA39 9,16,36
SA4 0,12,36
SA4 3,36,36
SA4 4,42,36
SA4 5,0,36
SA4 6,22,36
SA4 8,27,36
SA4 9,15,36
SA40 9,22,36
SA41 3,20,36
SA42 0,12,36
SA43 1,45,36
SA43 2,21,36
SA43 3,12,36
SA44 4,26,36
SA44 5,11,36
SA44 6,9,36
SA44 9,0,36
SA45 9,12,36
SA46 0,18,36
SA47 0,2,36
SA48 7,33,36
SA48 8,16,36
SA48 9,0,36
SA5 4,48,36
SA5 5,29,36
SA5 7,54,36
SA5 8,38,36
SA5 9,38,36
SA6 5,33,36
SA6 6,69,36
SA6 7,56,36
SA6 8,72,36
SA61 1,117,36
SA61 2,95,36
SA61 9,0,36
SA62 3,45,36
SA62 4,15,36
SA62 5,17,36
SA62 6,26,36
SA63 4,2,36
SA64 0,10,36
SA65 0,0,36
SA65 9,27,36
SA66 7,5,36
SA67 7,9,36
SA67 8,17,36
SA67 9,0,36
SA68 0,22,36
SA69 9,25,36
SA7 0,7,36
SA7 9,62,36
SA70 7,38,36
SA70 8,26,36
SA70 9,0,36
SA71 4,51,36
SA71 5,20,36
SA72 4,0,36
SA72 6,109,36
SA72 9,6,36
SA73 1,83,36
SA73 2,97,36
SA73 3,73,36
SA8 3,11,36
SA8 4,24,36
SA8 9,0,36
SA9 1,69,36
SA9 2,29,36
SE1 0,351,36
SE1 1,267,36
SE1 2,257,36
SE1 3,363,36
SE1 4,340,36
SE1 5,324,36
SE1 6,235,36
SE1 7,303,36
SE1 8,201,36
SE1 9,201,36
SE10 0,478,36
SE10 1,5,36
SE10 8,218,36
SE10 9,258,36
SE11 4,193,36
SE11 5,148,36
SE11 6,89,36
SE12 0,111,36
SE12 8,131,36
SE12 9,123,36
SE13 5,260,36
SE13 6,306,36
SE13 7,358,36
SE13 9,6,36
SE14 5,264,36
SE14 6,276,36
SE14 9,0,36
SE15 1,195,36
SE15 2,272,36
SE15 3,250,36
SE15 4,223,36
SE15 5,293,36
SE15 6,286,36
SE15 9,0,36
SE16 2,184,36
SE16 3,234,36
SE16 4,174,36
SE16 5,97,36
SE16 6,46,36
SE16 7,167,36
SE17 1,334,36
SE17 2,332,36
SE17 3,219,36
SE17 9,0,36
SE18 1,190,36
SE18 2,132,36
SE18 3,162,36
SE18 4,114,36
SE18 5,123,36
SE18 6,412,36
SE18 7,158,36
SE18 9,0,36
SE19 1,149,36
SE19 2,124,36
SE19 3,117,36
SE19 9,0,36
SE2 0,138,36
SE2 9,255,36
SE20 7,185,36
SE20 8,212,36
SE20 9,0,36
SE21 7,92,36
SE21 8,174,36
SE21 9,0,36
SE22 0,119,36
SE22 2,1,36
SE22 8,194,36
SE22 9,106,36
SE23 1,111,36
SE23 2,152,36
SE23 3,171,36
SE23 9,1,36
SE24 0,174,36
SE24 9,135,36
SE25 4,124,36
SE25 5,117,36
SE25 6,131,36
SE25 9,0,36
SE26 4,189,36
SE26 5,149,36
SE26 6,155,36
SE27 0,128,36
SE27 7,0,36
SE27 9,142,36
SE28 0,137,36
SE28 8,111,36
SE28 9,0,36
SE3 0,122,36
SE3 3,0,36
SE3 7,111,36
SE3 8,128,36
SE3 9,257,36
SE4 1,240,36
SE4 2,185,36
SE4 9,0,36
SE5 0,214,36
SE5 5,0,36
SE5 7,232,36
SE5 8,328,36
SE5 9,195,36
SE6 1,223,36
SE6 2,237,36
SE6 3,183,36
SE6 4,262,36
SE6 9,18,36
SE7 7,166,36
SE7 8,136,36
SE7 9,0,36
SE8 3,193,36
SE8 4,233,36
SE8 5,275,36
SE8 9,0,36
SE9 1,139,36
SE9 2,96,36
SE9 3,92,36
SE9 4,176,36
SE9 5,101,36
SE9 6,178,36
SE9 9,0,36
SG1 1,156,36
SG1 2,55,36
SG1 3,97,36
SG1 4,82,36
SG1 5,67,36
SG1 6,8,36
SG1 9,0,36
SG10 6,18,36
SG11 1,45,36
SG11 2,41,36
SG12 0,72,36
SG12 4,4,36
SG12 7,84,36
SG12 8,53,36
SG12 9,42,36
SG13 7,64,36
SG13 8,40,36
SG13 9,0,36
SG14 1,44,36
SG14 2,68,36
SG14 3,45,36
SG15 6,41,36
SG16 6,42,36
SG17 5,88,36
SG17 9,0,36
SG18 0,68,36
SG18 1,0,36
SG18 8,93,36
SG18 9,80,36
SG19 1,90,36
SG19 2,95,36
SG19 3,53,36
SG19 9,9,36
SG2 0,27,36
SG2 7,39,36
SG2 8,65,36
SG2 9,50,36
SG3 6,55,36
SG4 0,63,36
SG4 7,37,36
SG4 8,44,36
SG4 9,57,36
SG5 1,77,36
SG5 2,27,36
SG5 3,45,36
SG5 4,44,36
SG6 1,61,36
SG6 2,96,36
SG6 3,68,36
SG6 4,82,36
SG6 9,3,36
SG7 5,52,36
SG7 6,62,36
SG8 0,60,36
SG8 1,0,36
SG8 5,94,36
SG8 6,92,36
SG8 7,88,36
SG8 8,44,36
SG8 9,55,36
SG9 0,65,36
SG9 9,73,36
SK1 1,0,36
SK1 2,0,36
SK1 3,0,36
SK1 4,0,36
SK1 9,0,36
SK10 1,32,36
SK10 2,61,36
SK10 3,37,36
SK10 4,43,36
SK10 5,64,36
SK10 9,0,36
SK11 0,23,36
SK11 6,48,36
SK11 7,89,36
SK11 8,74,36
SK11 9,30,36
SK12 1,60,36
SK12 2,37,36
SK13 0,6,36
SK13 1,96,36
SK13 2,30,36
SK13 5,15,36
SK13 6,67,36
SK13 7,32,36
SK13 8,89,36
SK14 1,0,36
SK14 2,0,36
SK14 3,0,36
SK14 4,0,36
SK14 5,0,36
SK14 6,0,36
SK14 8,0,36
SK14 9,0,36
SK15 1,1,36
SK15 2,0,36
SK15 3,0,36
SK16 4,0,36
SK16 5,0,36
SK17 0,20,36
SK17 1,0,36
SK17 6,110,36
SK17 7,80,36
SK17 8,40,36
SK17 9,47,36
SK2 5,0,36
SK2 6,0,36
SK2 7,0,36
SK22 1,8,36
SK22 2,12,36
SK22 3,28,36
SK22 4,44,36
SK23 0,41,36
SK23 6,13,36
SK23 7,49,36
SK23 9,12,36
SK3 0,4,36
SK3 3,0,36
SK3 8,0,36
SK3 9,0,36
SK4 1,0,36
SK4 2,0,36
SK4 3,0,36
SK4 4,0,36
SK4 5,0,36
SK5 6,0,36
SK5 7,0,36
SK5 8,0,36
SK6 1,0,36
SK6 2,1,36
SK6 3,0,36
SK6 4,0,36
SK6 5,0,36
SK6 6,0,36
SK6 7,0,36
SK6 8,0,36
SK6 9,0,36
SK7 0,0,36
SK7 1,1,36
SK7 2,0,36
SK7 3,0,36
SK7 4,0,36
SK7 5,0,36
SK7 6,0,36
SK8 1,0,36
SK8 2,0,36
SK8 3,1,36
SK8 4,0,36
SK8 5,0,36
SK8 6,0,36
SK8 7,0,36
SK8 9,0,36
SK9 0,0,36
SK9 1,42,36
SK9 2,53,36
SK9 3,89,36
SK9 4,41,36
SK9 5,53,36
SK9 6,40,36
SK9 7,73,36
SL0 0,76,36
SL0 9,56,36
SL1 0,0,36
SL1 1,198,36
SL1 2,244,36
SL1 3,194,36
SL1 4,34,36
SL1 5,103,36
SL1 6,87,36
SL1 7,77,36
SL1 8,86,36
SL1 9,16,36
SL2 1,157,36
SL2 2,90,36
SL2 3,102,36
SL2 4,52,36
SL2 5,118,36
SL3 0,62,36
SL3 6,55,36
SL3 7,130,36
SL3 8,172,36
SL3 9,75,36
SL4 1,57,36
SL4 2,41,36
SL4 3,50,36
SL4 4,94,36
SL4 5,94,36
SL4 6,55,36
SL4 9,0,36
SL5 0,53,36
SL5 5,0,36
SL5 7,59,36
SL5 8,37,36
SL5 9,85,36
SL6 0,74,36
SL6 1,117,36
SL6 2,124,36
SL6 3,65,36
SL6 4,59,36
SL6 5,39,36
SL6 6,57,36
SL6 7,56,36
SL6 8,89,36
SL6 9,57,36
SL7 1,46,36
SL7 2,50,36
SL7 3,38,36
SL7 9,0,36
SL8 5,43,36
SL9 0,62,36
SL9 1,0,36
SL9 7,85,36
SL9 8,59,36
SL9 9,61,36
SM1 1,96,36
SM1 2,135,36
SM1 3,131,36
SM1 4,155,36
SM1 9,5,36
SM2 5,195,36
SM2 6,129,36
SM2 7,83,36
SM3 8,100,36
SM3 9,134,36
SM4 4,87,36
SM4 5,111,36
SM4 6,136,36
SM4 9,0,36
SM5 1,127,36
SM5 2,114,36
SM5 3,135,36
SM5 4,81,36
SM6 0,126,36
SM6 6,0,36
SM6 7,83,36
SM6 8,132,36
SM6 9,159,36
SM7 1,53,36
SM7 2,60,36
SM7 3,51,36
SM7 9,0,36
SN1 1,70,36
SN1 2,79,36
SN1 3,58,36
SN1 4,57,36
SN1 5,92,36
SN1 7,21,36
SN10 1,65,36
SN10 2,47,36
SN10 3,29,36
SN10 4,28,36
SN10 5,34,36
SN10 9,0,36
SN11 0,24,36
SN11 7,0,36
SN11 8,25,36
SN11 9,17,36
SN12 6,71,36
SN12 7,68,36
SN12 8,36,36
SN12 9,0,36
SN13 0,39,36
SN13 8,36,36
SN13 9,31,36
SN14 0,50,36
SN14 6,56,36
SN14 7,54,36
SN14 8,65,36
SN15 1,40,36
SN15 2,32,36
SN15 3,41,36
SN15 4,29,36
SN15 5,19,36
SN15 9,0,36
SN16 0,44,36
SN16 9,43,36
SN2 1,99,36
SN2 2,81,36
SN2 5,39,36
SN2 7,40,36
SN2 8,32,36
SN25 1,30,36
SN25 2,26,36
SN25 3,25,36
SN25 4,16,36
SN25 5,4,36
SN25 6,4,36
SN26 7,10,36
SN26 8,7,36
SN3 0,0,36
SN3 1,50,36
