name,d02_high,d02_low,d03_high,d03_low,d06_high,d06_low,d09_high,d09_low,d12_high,d12_low,basis
BN41,0.057328,0.131492,0.040466,0.113552,0.010767,0.045588,0.007972,0.029233,0.005297,0.015937,postcode
BN42,0.025565,0.065929,0.010723,0.036439,0.009115,0.019143,0.004521,0.013718,0.000123,0.009029,postcode
BN43,0.045982,0.117776,0.018231,0.070039,0.002157,0.008561,0.002022,0.006135,0.001974,0.002119,postcode
BN44,0.028519,0.069396,0.016123,0.044768,0.004028,0.012402,0.000191,0.000704,0.000102,0.000372,postcode
BN45,0.031560,0.054215,0.008038,0.040167,0.001998,0.007424,0.000861,0.003166,0.000461,0.001675,postcode
BR1,0.063145,0.145498,0.029762,0.069876,0.006299,0.020760,0.001797,0.008129,0.001791,0.002720,postcode
BR2,0.065035,0.186603,0.033475,0.123503,0.002095,0.027342,0.000025,0.008145,0.000019,0.004057,postcode
BR3,0.074089,0.172206,0.032049,0.103472,0.010910,0.025605,0.001826,0.011868,0.000017,0.000960,postcode
BR4,0.074313,0.205743,0.027815,0.139182,0.002900,0.024793,0.000065,0.005702,0.000049,0.002810,postcode
BR5,0.055259,0.127094,0.030235,0.068591,0.004342,0.012073,0.001086,0.003349,0.001079,0.001128,postcode
BR6,0.047165,0.141932,0.023998,0.087477,0.003706,0.014825,0.001831,0.009187,0.001825,0.007292,postcode
BR7,0.026387,0.065025,0.005514,0.031996,0.000215,0.003029,0.000054,0.000349,0.000040,0.000141,postcode
BR8,0.045326,0.118562,0.017468,0.066973,0.004293,0.027396,0.002096,0.014644,0.002083,0.006268,postcode
BS1,0.102659,0.354636,0.065417,0.275273,0.015665,0.083583,0.005713,0.017140,0.004267,0.008565,postcode
BS2,0.109846,0.336250,0.072459,0.255953,0.014553,0.108921,0.004877,0.054378,0.003240,0.020824,postcode
BS3,0.147433,0.347441,0.095692,0.228834,0.018969,0.082039,0.002160,0.016932,0.000040,0.004283,postcode
BS4,0.043364,0.166207,0.022631,0.083789,0.009350,0.023491,0.002824,0.014000,0.001876,0.006536,postcode
BS5,0.068078,0.214452,0.042177,0.125189,0.016348,0.045990,0.007780,0.024114,0.005439,0.017078,postcode
BS6,0.081939,0.261690,0.053996,0.177915,0.032667,0.063001,0.024763,0.037927,0.015634,0.023504,postcode
BS7,0.041264,0.215089,0.015682,0.125928,0.003932,0.015600,0.002578,0.006488,0.001294,0.002616,postcode
BS8,0.138937,0.388819,0.089431,0.271201,0.025905,0.095773,0.012940,0.038822,0.001334,0.020692,postcode
BS9,0.060471,0.155468,0.033687,0.091110,0.011565,0.024500,0.005772,0.008205,0.005738,0.005807,postcode
BS10,0.066530,0.229248,0.030111,0.122598,0.009136,0.027473,0.003917,0.005369,0.001325,0.002680,postcode
BS11,0.090127,0.217130,0.045981,0.105527,0.003726,0.009535,0.000117,0.000352,0.000065,0.000170,postcode
BS13,0.040883,0.150957,0.019843,0.071330,0.006565,0.021033,0.002634,0.012998,0.000048,0.002673,postcode
BS14,0.043487,0.165991,0.017042,0.090778,0.005628,0.015598,0.001446,0.005696,0.001406,0.001488,postcode
BS15,0.057472,0.162175,0.029197,0.092169,0.004481,0.017836,0.001798,0.003655,0.000033,0.000955,postcode
BS16,0.041217,0.138145,0.021616,0.074898,0.007021,0.020095,0.004002,0.011014,0.003491,0.005009,postcode
BS20,0.030990,0.100358,0.020875,0.058188,0.004933,0.018422,0.002455,0.012118,0.000045,0.004867,postcode
BS21,0.018732,0.095138,0.006548,0.042910,0.000220,0.006454,0.000096,0.001722,0.000054,0.001571,postcode
BS22,0.018867,0.141294,0.005815,0.049004,0.002246,0.002618,0.001113,0.001255,0.000039,0.000103,postcode
BS23,0.051196,0.227957,0.019616,0.114223,0.005164,0.014540,0.003074,0.005214,0.002042,0.003105,postcode
BS24,0.018338,0.074932,0.007811,0.026603,0.001616,0.003517,0.001495,0.001686,0.001454,0.001538,postcode
BS25,0.027250,0.102698,0.012044,0.043752,0.000518,0.005088,0.000227,0.000686,0.000127,0.000331,postcode
BS26,0.041881,0.139009,0.023141,0.066367,0.000638,0.014569,0.000280,0.004995,0.000157,0.000408,postcode
BS27,0.013204,0.091939,0.001861,0.029014,0.000496,0.001649,0.000217,0.000657,0.000122,0.000318,postcode
BS28,0.117011,0.199557,0.078820,0.138988,0.032079,0.065072,0.018239,0.036788,0.013623,0.018379,postcode
BS29,0.013506,0.074201,0.010174,0.038674,0.000992,0.003297,0.000435,0.001314,0.000244,0.000635,postcode
BS30,0.051800,0.133722,0.025293,0.065884,0.009243,0.017456,0.002671,0.009307,0.001341,0.005295,postcode
BS31,0.028995,0.080088,0.013820,0.050497,0.000222,0.002181,0.000097,0.000294,0.000055,0.000142,postcode
BS32,0.046086,0.159406,0.015085,0.052739,0.000353,0.003466,0.000155,0.000467,0.000087,0.000226,postcode
BS34,0.071204,0.173078,0.030975,0.085075,0.007172,0.023906,0.000079,0.007230,0.000044,0.001280,postcode
BS35,0.029070,0.105923,0.013917,0.051308,0.001518,0.007251,0.000089,0.000268,0.000050,0.000130,postcode
BS36,0.058095,0.141894,0.026210,0.077209,0.002227,0.008709,0.000130,0.002324,0.000073,0.000190,postcode
BS37,0.045592,0.187439,0.014418,0.096928,0.001141,0.005451,0.000067,0.002180,0.000037,0.001086,postcode
BS39,0.028584,0.073462,0.010390,0.039486,0.000243,0.008706,0.000106,0.001902,0.000060,0.001735,postcode
BS40,0.016521,0.063526,0.007619,0.030047,0.002942,0.004797,0.001458,0.001644,0.001418,0.001501,postcode
BS41,0.032992,0.081401,0.025939,0.041834,0.005366,0.007028,0.004965,0.005599,0.000176,0.000458,postcode
BS48,0.039133,0.116386,0.012454,0.059811,0.001500,0.007167,0.000088,0.000265,0.000049,0.000128,postcode
BS49,0.033500,0.106651,0.004368,0.049846,0.000426,0.001416,0.000187,0.000564,0.000105,0.000273,postcode
CA1,0.068633,0.156056,0.052615,0.087261,0.001672,0.035565,0.000048,0.000150,0.000015,0.000068,postcode
CA2,0.049013,0.141144,0.024492,0.075319,0.003231,0.018053,0.002121,0.008453,0.000010,0.003178,postcode
CA3,0.030274,0.099082,0.006571,0.047734,0.000181,0.006252,0.000060,0.002084,0.000018,0.000084,postcode
CA4,0.014021,0.032694,0.004966,0.012411,0.002208,0.002611,0.002080,0.002214,0.002035,0.002106,postcode
CA5,0.024071,0.059722,0.014685,0.027300,0.000256,0.003481,0.000085,0.000264,0.000026,0.000119,postcode
CA6,0.020399,0.059993,0.008311,0.020774,0.000177,0.000549,0.000059,0.000183,0.000018,0.000083,postcode
CA7,0.016171,0.072299,0.007669,0.026058,0.000887,0.002670,0.000026,0.000080,0.000008,0.000036,postcode
CA8,0.046032,0.083015,0.022994,0.049532,0.004921,0.010008,0.001640,0.004926,0.001605,0.004840,postcode
CA9,0.055890,0.077635,0.022770,0.036509,0.010689,0.011709,0.005264,0.005604,0.000049,0.000226,postcode
CA10,0.040954,0.073856,0.026114,0.041239,0.005792,0.010318,0.004288,0.005797,0.002842,0.002892,postcode
CA11,0.049913,0.124629,0.016769,0.070986,0.000086,0.007534,0.000029,0.000089,0.000009,0.000040,postcode
CA12,0.068279,0.139351,0.026630,0.081529,0.006614,0.017724,0.000068,0.004484,0.000020,0.000095,postcode
CA13,0.041727,0.103242,0.020037,0.059736,0.003368,0.010120,0.000051,0.001766,0.000015,0.001679,postcode
CA14,0.041178,0.119142,0.019800,0.063107,0.003184,0.016559,0.000025,0.005520,0.000007,0.003145,postcode
CA15,0.062635,0.169858,0.032988,0.095179,0.006941,0.034398,0.003444,0.012031,0.000016,0.003465,postcode
CA16,0.031419,0.084970,0.022677,0.056687,0.000334,0.018579,0.000111,0.010871,0.000033,0.007173,postcode
CA17,0.072690,0.134479,0.042360,0.069457,0.012531,0.041680,0.000128,0.004447,0.000039,0.000180,postcode
CA18,0.021209,0.049254,0.010288,0.025684,0.002114,0.006553,0.000705,0.002184,0.000211,0.000986,postcode
CA19,0.033573,0.047914,0.016624,0.024497,0.001081,0.003351,0.000360,0.001117,0.000108,0.000504,postcode
CA20,0.037345,0.090218,0.011563,0.038290,0.009836,0.015469,0.004844,0.009851,0.000045,0.004903,postcode
CA21,0.016744,0.038884,0.008122,0.020277,0.001669,0.005173,0.000556,0.001724,0.000167,0.000779,postcode
CA22,0.031530,0.078227,0.015715,0.039281,0.000335,0.004559,0.000112,0.000346,0.000033,0.000156,postcode
CA23,0.021015,0.066843,0.015731,0.033933,0.001023,0.003171,0.000341,0.001057,0.000102,0.000477,postcode
CA24,0.033697,0.072697,0.007982,0.037168,0.001640,0.005084,0.000547,0.001695,0.000164,0.000765,postcode
CA25,0.040630,0.094761,0.022298,0.045534,0.000388,0.017530,0.000129,0.004483,0.000039,0.000181,postcode
CA26,0.029077,0.053062,0.010757,0.030557,0.008052,0.009521,0.000233,0.008076,0.000070,0.007679,postcode
CA27,0.012726,0.069552,0.006173,0.015410,0.001268,0.003932,0.000423,0.001311,0.000127,0.000592,postcode
CA28,0.138985,0.223704,0.062269,0.113446,0.026874,0.037379,0.009301,0.019669,0.002070,0.008285,postcode
CB1,0.066952,0.278928,0.024531,0.141529,0.001158,0.014996,0.000030,0.003284,0.000010,0.000054,postcode
CB2,0.046926,0.196752,0.020422,0.110026,0.004110,0.022127,0.002005,0.006126,0.001968,0.003999,postcode
CB3,0.038847,0.136427,0.006383,0.047534,0.000279,0.000905,0.000073,0.000367,0.000024,0.000132,postcode
CB4,0.030849,0.146081,0.011513,0.056531,0.001218,0.006979,0.000031,0.001255,0.000010,0.000056,postcode
CB5,0.063192,0.125642,0.036631,0.074976,0.007371,0.022207,0.003596,0.007491,0.000033,0.003676,postcode
CB6,0.047492,0.126006,0.015600,0.057590,0.002272,0.008999,0.000031,0.002309,0.000010,0.001133,postcode
CB7,0.043157,0.109630,0.020106,0.047838,0.000150,0.006043,0.000040,0.000198,0.000013,0.000071,postcode
CB8,0.097865,0.186897,0.051272,0.110684,0.019279,0.047317,0.005780,0.026023,0.001927,0.005802,postcode
CB9,0.116338,0.196837,0.068181,0.112032,0.025039,0.054984,0.004779,0.034570,0.002384,0.017854,postcode
CB10,0.042043,0.104635,0.018051,0.059892,0.005920,0.012098,0.000054,0.005986,0.000018,0.000098,postcode
CB11,0.028856,0.077080,0.006242,0.034907,0.000194,0.006017,0.000051,0.000256,0.000017,0.000092,postcode
CB21,0.022484,0.084673,0.007760,0.034471,0.002474,0.007481,0.002296,0.002550,0.000021,0.002347,postcode
CB22,0.014753,0.081193,0.005653,0.028363,0.000176,0.003823,0.000046,0.001858,0.000015,0.001709,postcode
CB23,0.048835,0.122374,0.015280,0.050389,0.001256,0.016271,0.001166,0.002429,0.000011,0.000058,postcode
CB24,0.062125,0.153764,0.031609,0.078714,0.003856,0.015324,0.001276,0.001417,0.000012,0.000064,postcode
CB25,0.016372,0.064661,0.005733,0.024174,0.000251,0.003128,0.000066,0.000330,0.000022,0.000119,postcode
CF3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
CF5,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
CF10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
CF11,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
CF14,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
CF15,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
CF23,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
CF24,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
CF31,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
CF32,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
CF33,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
CF34,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
CF35,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
CF36,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
CF37,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
CF38,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
CF39,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
CF40,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
CF41,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
CF42,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
CF43,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
CF44,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
CF45,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
CF46,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
CF47,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
CF48,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
CF61,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
CF62,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
CF63,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
CF64,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
CF71,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
CF72,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
CF81,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
CF82,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
CF83,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
CH1,0.034796,0.113163,0.013098,0.051278,0.002176,0.011967,0.000017,0.005419,0.000008,0.001111,postcode
CH2,0.035917,0.122084,0.017914,0.073946,0.003564,0.029551,0.002360,0.021181,0.001179,0.010590,postcode
CH3,0.033607,0.091222,0.013647,0.050089,0.002715,0.008240,0.000014,0.001863,0.000006,0.000931,postcode
CH4,0.015822,0.091257,0.006801,0.029174,0.000090,0.006674,0.000032,0.002245,0.000015,0.002152,postcode
CH5,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
CH6,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
CH7,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
CH8,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
CH41,0.057421,0.184139,0.024805,0.113303,0.003912,0.027297,0.003876,0.010397,0.002580,0.003912,postcode
CH42,0.032070,0.099377,0.018810,0.049717,0.000062,0.010236,0.000022,0.005783,0.000010,0.000062,postcode
CH43,0.036769,0.110562,0.019405,0.046818,0.003228,0.010855,0.001077,0.003275,0.000007,0.001107,postcode
CH44,0.030234,0.105057,0.011876,0.058939,0.005164,0.007965,0.002574,0.002668,0.002563,0.002610,postcode
CH45,0.043903,0.143755,0.018642,0.078422,0.000057,0.004220,0.000020,0.000116,0.000009,0.000057,postcode
CH46,0.015989,0.097950,0.005452,0.044875,0.000072,0.008656,0.000026,0.000147,0.000012,0.000072,postcode
CH47,0.013128,0.051292,0.003648,0.020083,0.000123,0.000665,0.000044,0.000249,0.000020,0.000123,postcode
CH48,0.028548,0.107509,0.002527,0.041147,0.000085,0.008243,0.000030,0.000173,0.000014,0.000085,postcode
CH49,0.025651,0.096168,0.010593,0.052467,0.000063,0.006149,0.000022,0.000129,0.000010,0.000063,postcode
CH60,0.035102,0.114231,0.019576,0.059262,0.000092,0.011025,0.000033,0.002292,0.000015,0.000092,postcode
CH61,0.024480,0.110688,0.007566,0.046215,0.000100,0.000543,0.000036,0.000204,0.000016,0.000100,postcode
CH62,0.041876,0.111425,0.020892,0.066606,0.004884,0.023233,0.002434,0.010977,0.000009,0.009715,postcode
CH63,0.030857,0.079639,0.014782,0.044651,0.003658,0.015909,0.001221,0.004914,0.000008,0.002456,postcode
CH64,0.048356,0.122534,0.023357,0.067404,0.004647,0.009522,0.000024,0.006242,0.000011,0.003120,postcode
CH65,0.030126,0.123638,0.015017,0.055128,0.003716,0.012499,0.000019,0.002550,0.000009,0.001274,postcode
CH66,0.032350,0.138871,0.014157,0.061534,0.000043,0.007165,0.000015,0.000088,0.000007,0.000043,postcode
CM0,0.015663,0.060638,0.005980,0.030383,0.001883,0.005779,0.000039,0.001952,0.000022,0.001841,postcode
CM1,0.025100,0.077172,0.011154,0.036230,0.002088,0.006315,0.000015,0.002115,0.000008,0.000031,postcode
CM2,0.047061,0.127081,0.014990,0.068978,0.001599,0.011037,0.000017,0.003175,0.000010,0.000808,postcode
CM3,0.038567,0.098443,0.012918,0.051461,0.001311,0.009045,0.000014,0.003235,0.000008,0.001296,postcode
CM4,0.055822,0.131036,0.025553,0.076811,0.004640,0.016328,0.002292,0.011455,0.000028,0.000103,postcode
CM5,0.030677,0.087069,0.016328,0.049134,0.002361,0.005039,0.000049,0.002448,0.000027,0.000101,postcode
CM6,0.033229,0.082265,0.020603,0.044705,0.001080,0.011396,0.000023,0.002130,0.000012,0.000046,postcode
CM7,0.018918,0.067205,0.007140,0.025272,0.000053,0.004014,0.000017,0.001602,0.000009,0.000035,postcode
CM8,0.021161,0.067685,0.007163,0.035003,0.000078,0.005915,0.000025,0.002361,0.000014,0.001171,postcode
CM9,0.033619,0.125667,0.010980,0.045528,0.001994,0.005089,0.000022,0.002032,0.000012,0.001008,postcode
CM11,0.057471,0.231714,0.022215,0.120208,0.002285,0.032655,0.000048,0.010916,0.000026,0.006508,postcode
CM12,0.090884,0.250381,0.032469,0.141104,0.004098,0.034223,0.000044,0.008136,0.000024,0.002071,postcode
CM13,0.113651,0.201198,0.064576,0.125544,0.022858,0.050188,0.008567,0.034294,0.004285,0.012868,postcode
CM14,0.043451,0.114836,0.019122,0.064191,0.001794,0.012219,0.000038,0.000182,0.000021,0.000077,postcode
CM15,0.041288,0.106869,0.018900,0.051837,0.000115,0.005444,0.000037,0.000180,0.000020,0.000076,postcode
CM16,0.076147,0.148557,0.040376,0.083080,0.009649,0.016347,0.004805,0.009712,0.001609,0.006432,postcode
CM17,0.052924,0.150993,0.031862,0.082889,0.012948,0.029821,0.009199,0.016683,0.005517,0.007410,postcode
CM18,0.046853,0.213996,0.023311,0.112685,0.009124,0.025297,0.004535,0.011455,0.004512,0.004587,postcode
CM19,0.085952,0.220301,0.047775,0.109009,0.010023,0.035178,0.004981,0.012583,0.002493,0.009965,postcode
CM20,0.061874,0.252557,0.036164,0.124570,0.005442,0.035962,0.000040,0.009058,0.000022,0.007174,postcode
CM21,0.045556,0.093096,0.022620,0.061950,0.000213,0.013096,0.000069,0.003391,0.000038,0.000141,postcode
CM22,0.020835,0.069076,0.011203,0.028472,0.000122,0.002246,0.000039,0.000190,0.000022,0.000080,postcode
CM23,0.067375,0.136159,0.022542,0.069392,0.001767,0.014759,0.000019,0.002655,0.000011,0.001747,postcode
CM24,0.059287,0.120850,0.015427,0.078097,0.003753,0.011517,0.000079,0.007399,0.000043,0.003670,postcode
CM77,0.022844,0.078495,0.011314,0.025697,0.002242,0.008978,0.002143,0.002324,0.002122,0.002193,postcode
CO1,0.032542,0.103574,0.017113,0.062926,0.000042,0.009564,0.000025,0.000084,0.000017,0.000045,postcode
CO2,0.010969,0.060497,0.003325,0.029152,0.001077,0.008553,0.001068,0.004262,0.000009,0.002133,postcode
CO3,0.013252,0.074811,0.003665,0.040262,0.000026,0.004781,0.000016,0.001214,0.000010,0.000028,postcode
CO4,0.007067,0.044884,0.003492,0.016526,0.000019,0.002619,0.000011,0.002559,0.000008,0.001701,postcode
CO5,0.028170,0.074421,0.009410,0.028433,0.002079,0.004231,0.001042,0.002102,0.000009,0.001052,postcode
CO6,0.015994,0.051084,0.006000,0.025015,0.000022,0.002063,0.000013,0.000044,0.000009,0.000023,postcode
CO7,0.004061,0.037096,0.001618,0.012512,0.000017,0.002340,0.000010,0.000034,0.000007,0.000018,postcode
CO8,0.002827,0.023532,0.001073,0.004591,0.000155,0.000805,0.000093,0.000309,0.000062,0.000165,postcode
CO9,0.023246,0.066680,0.008855,0.026781,0.001110,0.003384,0.001100,0.001135,0.001096,0.001112,postcode
CO10,0.055702,0.121406,0.019985,0.063090,0.004233,0.012729,0.002419,0.005452,0.002417,0.004837,postcode
CO11,0.009279,0.053880,0.003697,0.025156,0.000038,0.003631,0.000023,0.000077,0.000015,0.000041,postcode
CO12,0.019360,0.120768,0.006483,0.052521,0.000035,0.006422,0.000021,0.000070,0.000014,0.000037,postcode
CO13,0.027887,0.072836,0.016080,0.032957,0.004545,0.007004,0.000030,0.006842,0.000020,0.002301,postcode
CO14,0.016896,0.093533,0.008259,0.067685,0.000086,0.027267,0.000052,0.007835,0.000034,0.000092,postcode
CO15,0.019724,0.067522,0.005344,0.034104,0.000764,0.006062,0.000757,0.003021,0.000754,0.000765,postcode
CO16,0.010132,0.047484,0.006212,0.016465,0.001232,0.001345,0.001221,0.001259,0.000011,0.000029,postcode
CR0,0.103587,0.221169,0.057383,0.147002,0.021897,0.067407,0.008621,0.043735,0.001802,0.025463,postcode
CR2,0.107847,0.168507,0.078862,0.128923,0.051984,0.096173,0.022422,0.075519,0.001068,0.051994,postcode
CR3,0.041637,0.121654,0.024998,0.086021,0.007161,0.023868,0.000259,0.008864,0.000075,0.003243,postcode
