name,hh_total,hh_depchild
NN14 2,4965.13,1492.86
NN14 3,1599.23,372.0
NN14 4,4139.36,1188.54
NN14 6,3629.01,990.34
NN15 4,275.11,92.36
NN15 5,7514.88,2437.62
NN15 6,6182.41,1883.94
NN15 7,3178.21,1010.21
NN16 0,2797.06,825.39
NN16 6,1114.3,324.56
NN16 8,3907.33,1147.4
NN16 9,6563.85,2039.89
NN17 1,3614.06,1075.22
NN17 2,5147.16,1534.43
NN17 3,2294.39,743.96
NN17 4,525.92,200.26
NN17 5,1834.36,748.98
NN17 9,487.32,135.63
NN18 0,3964.87,1223.46
NN18 8,6898.38,2979.8
NN18 9,4474.72,1476.05
NN2 1,301.08,91.63
NN2 6,4374.05,1233.33
NN2 7,5977.77,1980.55
NN2 8,6641.35,1825.3
NN29 7,5021.48,1291.31
NN3 0,32.42,9.87
NN3 2,4756.71,1729.4
NN3 3,4378.63,1214.54
NN3 5,3606.88,1298.14
NN3 6,3541.61,818.82
NN3 7,3059.41,916.63
NN3 8,6598.89,2684.05
NN3 9,3944.74,1254.17
NN4 0,4263.47,1416.46
NN4 1,16.18,3.35
NN4 4,134.84,27.89
NN4 5,1629.36,815.05
NN4 6,3910.59,1682.7
NN4 7,655.85,186.24
NN4 8,6403.14,2207.33
NN4 9,2935.33,1015.05
NN5 4,3121.04,1389.65
NN5 5,3193.92,918.04
NN5 6,7740.17,2206.66
NN5 7,4553.33,1718.29
NN5 9,26.97,5.58
NN6 0,4155.25,1102.27
NN6 6,1368.62,355.06
NN6 7,3973.39,1198.25
NN6 8,2318.91,642.17
NN6 9,4257.71,1275.68
NN7 1,2156.67,524.6
NN7 2,3589.94,1157.5
NN7 3,3512.85,956.3
NN7 4,3742.96,966.4
NN7 9,46.32,14.1
NN8 1,4060.91,1252.51
NN8 2,4587.79,1586.78
NN8 3,5288.2,1718.22
NN8 4,4862.17,1535.14
NN8 5,2812.71,771.09
NN8 6,742.14,252.57
NN8 9,501.43,144.32
NN9 5,6673.24,1859.83
NN9 6,5497.1,1507.22
NP10 0,784.27,178.23
NP10 8,5846.11,1907.87
NP10 9,4573.69,1644.52
NP11 3,1713.51,492.05
NP11 4,2470.7,641.39
NP11 5,2685.25,742.2
NP11 6,4827.22,1234.03
NP11 7,4028.23,1075.29
NP11 9,79.13,22.68
NP12 0,3434.4,1069.04
NP12 1,3287.4,917.36
NP12 2,4216.06,1178.0
NP12 3,3453.69,961.02
NP12 4,82.15,31.59
NP12 9,21.46,5.46
NP13 1,3707.29,978.49
NP13 2,2873.71,704.13
NP13 3,2285.28,596.62
NP13 9,31.18,7.66
NP15 1,2579.23,509.48
NP15 2,1043.83,218.4
NP15 9,55.3,11.85
NP16 5,4978.67,1293.59
NP16 6,2622.94,609.55
NP16 7,2537.99,688.7
NP16 9,44.58,8.01
NP18 1,2046.83,441.25
NP18 2,2879.25,857.85
NP18 3,2242.94,628.31
NP19 0,5058.24,1759.31
NP19 1,172.57,55.14
NP19 4,3126.34,979.61
NP19 7,5725.43,1737.38
NP19 8,4000.68,1157.15
NP19 9,5509.68,1809.66
NP20 1,1137.27,221.34
NP20 2,3555.48,1201.68
NP20 3,4747.45,1313.61
NP20 4,2654.74,611.74
NP20 5,3822.27,1064.61
NP20 6,3379.89,905.71
NP20 7,3394.93,1125.34
NP20 9,345.75,110.58
NP22 3,3320.04,870.99
NP22 4,3436.59,911.91
NP22 5,3033.32,815.66
NP22 9,11.66,2.42
NP23 4,4271.28,1136.06
NP23 5,4316.61,1134.53
NP23 6,3961.36,1131.96
NP23 7,1155.72,293.36
NP23 8,421.07,105.89
NP23 9,216.13,57.36
NP24 6,2024.32,578.56
NP25 3,2211.45,459.12
NP25 4,1677.42,392.83
NP25 5,3071.73,832.1
NP25 9,72.76,10.52
NP26 3,3951.14,1078.34
NP26 4,3250.98,968.1
NP26 5,2644.29,619.86
NP26 9,66.7,19.81
NP4 0,3388.46,768.48
NP4 4,140.45,37.0
NP4 5,3949.33,1074.96
NP4 6,3321.21,879.3
NP4 7,2633.72,808.0
NP4 8,3448.98,1081.66
NP4 9,2730.15,799.3
NP44 1,3891.17,1108.35
NP44 2,2646.16,631.27
NP44 3,3109.18,828.67
NP44 4,2952.74,941.31
NP44 5,2481.59,767.45
NP44 6,1918.12,535.37
NP44 7,2651.2,762.82
NP44 8,1377.22,327.99
NP44 9,116.82,23.72
NP7 0,1808.69,422.34
NP7 1,132.02,25.76
NP7 5,2474.7,504.42
NP7 6,2659.92,729.99
NP7 7,1502.16,337.73
NP7 8,1307.24,283.43
NP7 9,2429.94,574.23
NP8 1,2375.08,497.39
NR1 1,3280.36,376.56
NR1 2,4078.97,942.91
NR1 3,3038.13,466.73
NR1 4,3479.49,766.08
NR10 3,4565.41,1186.16
NR10 4,2589.96,671.3
NR10 5,2589.83,692.24
NR11 6,4337.55,1057.85
NR11 7,1603.15,319.03
NR11 8,3279.77,554.74
NR12 0,2005.6,311.36
NR12 7,1658.82,397.22
NR12 8,3323.66,604.1
NR12 9,2927.96,570.52
NR13 3,3021.3,675.85
NR13 4,3456.28,895.05
NR13 5,3462.71,916.55
NR13 6,2700.12,691.08
NR14 6,3387.44,815.05
NR14 7,4524.03,1209.33
NR14 8,3922.59,1089.58
NR15 1,2959.51,715.22
NR15 2,3785.1,946.15
NR16 1,2384.06,585.08
NR16 2,2783.74,687.65
NR17 1,4054.63,1017.85
NR17 2,3615.94,953.1
NR18 0,6228.57,1778.56
NR18 8,286.16,45.37
NR18 9,2597.27,806.07
NR19 1,4555.09,1160.38
NR19 2,4061.07,1072.76
NR19 9,570.3,145.97
NR2 1,1163.6,123.88
NR2 2,3746.69,651.58
NR2 3,5059.43,1127.18
NR2 4,3827.5,677.9
NR20 3,3324.6,770.98
NR20 4,2971.64,702.56
NR20 5,2236.2,519.52
NR21 0,1627.69,313.23
NR21 1,68.35,13.04
NR21 7,1495.71,362.7
NR21 8,2410.07,514.85
NR21 9,1899.5,373.25
NR22 6,462.08,83.25
NR23 1,1524.07,267.07
NR24 2,2042.82,447.12
NR25 6,2664.67,424.26
NR25 7,1607.35,220.54
NR25 9,10.25,1.77
NR26 8,3796.58,639.78
NR26 9,20.0,2.48
NR27 0,2801.56,495.68
NR27 7,230.73,32.41
NR27 9,2773.39,378.75
NR28 0,4356.05,908.58
NR28 8,108.42,22.29
NR28 9,3835.05,788.46
NR29 3,3297.96,702.06
NR29 4,3898.4,790.83
NR29 5,2101.46,356.12
NR3 1,2958.82,442.0
NR3 2,4017.89,1278.63
NR3 3,4289.81,977.06
NR3 4,4841.34,1062.59
NR30 1,2202.04,616.28
NR30 2,2749.61,797.45
NR30 3,1959.57,621.4
NR30 4,2828.8,746.78
NR30 5,4178.9,805.78
NR30 9,334.12,87.47
NR31 0,3453.82,1080.23
NR31 6,4514.6,1087.12
NR31 7,4209.88,1276.51
NR31 8,5316.64,1356.04
NR31 9,5120.22,1176.55
NR32 1,2557.64,687.03
NR32 2,3765.7,1060.32
NR32 3,4063.89,931.32
NR32 4,5810.73,1448.73
NR32 5,1698.4,338.86
NR32 9,207.35,43.38
NR33 0,3976.38,912.87
NR33 7,4278.96,789.91
NR33 8,5613.4,1585.75
NR33 9,3957.38,827.79
NR34 0,1000.19,206.15
NR34 4,18.6,3.31
NR34 7,3451.41,786.38
NR34 8,1401.82,272.63
NR34 9,4134.61,883.61
NR35 1,2561.63,574.36
NR35 2,2483.5,514.83
NR35 9,44.14,7.06
NR4 6,4621.27,1277.3
NR4 7,5221.94,1420.51
NR5 0,4341.58,1089.58
NR5 5,9.71,2.25
NR5 8,4784.71,1522.44
NR5 9,3484.2,984.29
NR6 5,3671.99,858.99
NR6 6,3550.55,911.1
NR6 7,4262.21,1042.6
NR7 0,5842.76,1506.32
NR7 7,529.66,118.87
NR7 8,5191.73,1242.85
NR7 9,3491.94,957.25
NR8 5,2872.55,1032.08
NR8 6,6424.62,1764.63
NR8 7,100.54,28.38
NR9 3,3652.97,1057.85
NR9 4,2195.59,512.83
NR9 5,2098.82,524.42
NR99 1,110.43,8.87
NW1 0,2947.99,571.38
NW1 1,2860.58,788.31
NW1 2,628.71,174.2
NW1 3,1630.41,452.22
NW1 4,1430.15,319.46
NW1 5,1078.34,190.72
NW1 6,1963.87,324.75
NW1 7,2251.22,399.07
NW1 8,4027.6,849.32
NW1 9,4344.74,883.72
NW10 0,4295.12,1597.89
NW10 1,3375.75,1130.35
NW10 2,3546.61,1172.62
NW10 3,3834.77,1308.57
NW10 4,3814.88,1317.11
NW10 5,5188.14,1528.1
NW10 6,1517.59,359.32
NW10 7,2632.87,847.44
NW10 8,4574.65,1706.47
NW10 9,3656.93,1289.99
NW11 0,2064.64,711.86
NW11 1,244.34,71.85
NW11 6,2308.6,731.35
NW11 7,2573.49,646.78
NW11 8,2363.88,621.65
NW11 9,2984.06,1065.52
NW1W 7,266.17,73.67
NW1W 8,261.9,72.49
NW1W 9,210.66,58.31
NW2 1,3371.23,1162.99
NW2 2,3279.96,1023.51
NW2 3,4022.87,893.82
NW2 4,3748.5,915.55
NW2 5,3962.7,1113.28
NW2 6,4994.84,1529.85
NW2 7,3620.02,1394.12
NW2 9,418.94,137.93
NW26 9,402.4,133.25
NW3 1,1598.12,391.63
NW3 2,5181.45,1207.48
NW3 3,3301.21,928.41
NW3 4,3917.71,788.93
NW3 5,2764.44,718.15
NW3 6,2770.68,709.58
NW3 7,2627.37,817.95
NW3 9,237.04,63.43
NW4 1,2956.23,942.32
NW4 2,2616.98,982.38
NW4 3,3249.8,983.82
NW4 4,3497.76,1003.6
NW4 9,224.6,65.3
NW5 1,3600.23,899.62
NW5 2,4031.44,929.43
NW5 3,1530.69,418.23
NW5 4,3401.48,995.5
NW5 9,564.74,136.49
NW6 1,4791.61,1076.86
NW6 2,3358.7,697.08
NW6 3,3658.18,846.91
NW6 4,3993.16,973.88
NW6 5,4452.96,1270.26
NW6 6,3418.67,974.85
NW6 7,5903.72,1366.8
NW6 9,234.84,56.0
NW7 0,183.53,50.22
NW7 1,3448.98,1222.1
NW7 2,2662.71,955.0
NW7 3,2461.85,926.92
NW7 4,1862.41,619.26
NW8 0,2567.26,743.05
NW8 1,117.42,28.0
NW8 6,1716.7,479.62
NW8 7,2188.96,435.19
NW8 8,4330.9,1180.13
NW8 9,3217.78,627.7
NW9 0,3979.74,1480.73
NW9 1,467.91,115.53
NW9 4,2219.54,698.32
NW9 5,8338.33,3007.84
NW9 6,3018.75,1029.47
NW9 7,2585.1,725.75
NW9 8,3655.93,1327.58
NW9 9,3557.86,1296.93
OL1 1,775.92,308.18
OL1 2,3078.94,1259.79
OL1 3,2071.38,775.9
OL1 4,3702.65,1540.12
OL1 9,433.26,198.52
OL10 1,1894.59,513.32
OL10 2,3290.2,1044.28
OL10 3,3570.86,1205.74
OL10 4,3737.09,1109.9
OL10 9,73.34,24.21
OL11 1,2017.93,953.25
OL11 2,4837.04,1766.75
OL11 3,3494.4,1175.89
OL11 4,2489.7,814.55
OL11 5,4943.7,1410.6
OL12 0,2706.73,1007.08
OL12 6,3676.7,1172.28
OL12 7,4401.42,1350.65
OL12 8,3335.69,879.12
OL12 9,4636.42,1619.83
OL13 0,1818.87,486.02
OL13 3,121.26,30.99
OL13 8,1897.04,544.71
OL13 9,3357.33,1093.59
OL14 5,1896.41,477.92
OL14 6,1756.45,439.86
OL14 7,1513.6,405.43
OL14 8,2017.79,575.61
OL14 9,29.37,6.13
OL15 0,1862.01,435.74
OL15 8,2527.13,687.9
OL15 9,2166.59,613.49
OL16 1,863.39,234.27
OL16 2,3692.25,1640.69
OL16 3,3779.58,1142.03
OL16 4,4984.5,1578.15
OL16 5,2367.28,1042.68
OL16 9,404.1,174.47
OL2 5,4446.76,1162.17
OL2 6,5427.49,1475.6
OL2 7,4698.3,1147.95
OL2 8,3609.33,989.19
OL3 5,3149.38,799.9
OL3 6,1645.37,394.27
OL3 7,1999.47,532.55
OL4 1,2805.22,1618.47
OL4 2,4443.5,1377.82
OL4 3,2851.41,924.14
OL4 4,3130.16,841.28
OL4 5,3963.05,1395.57
OL5 0,2530.09,700.12
OL5 9,2659.7,828.36
OL6 0,65.78,14.01
OL6 6,2573.0,721.66
OL6 7,1414.82,391.6
OL6 8,4542.8,1458.76
OL6 9,4319.03,1468.75
OL7 0,2708.4,951.79
OL7 9,4765.95,1438.04
OL8 1,2832.42,1535.32
OL8 2,4356.75,1830.91
OL8 3,4441.53,1686.95
OL8 4,3065.87,1312.0
OL9 0,3504.11,1170.1
OL9 6,2020.58,1067.74
OL9 7,3003.27,1333.62
OL9 8,3788.35,1229.22
OL9 9,3858.02,1168.54
OX1 1,840.48,144.59
OX1 2,461.7,70.61
OX1 3,307.9,46.04
OX1 4,2288.47,535.67
OX1 5,2498.76,668.82
OX1 9,389.48,54.17
OX10 0,2191.33,546.05
OX10 1,154.34,49.38
OX10 6,2729.11,865.79
OX10 7,2126.51,599.11
OX10 8,1599.28,495.04
OX10 9,2916.27,992.33
OX11 0,3053.04,1101.55
OX11 1,135.8,29.45
OX11 6,3192.79,1402.59
OX11 7,5014.23,1636.48
OX11 8,4016.99,1074.52
OX11 9,2754.39,710.02
OX12 0,3150.88,973.0
OX12 2,106.67,20.48
OX12 7,2582.18,707.72
OX12 8,2637.41,712.86
OX12 9,4031.68,1068.95
OX13 5,2785.74,893.37
OX13 6,3549.39,1198.79
OX14 1,4599.99,1340.37
OX14 2,2994.95,806.79
OX14 3,3406.22,863.05
OX14 4,3406.61,1088.65
OX14 5,4098.6,1043.79
OX14 9,730.63,149.31
OX15 0,1214.72,326.02
OX15 4,3676.22,1284.99
OX15 5,2255.07,540.32
OX15 6,1587.36,383.36
OX16 0,4482.73,1591.92
OX16 1,4814.82,1667.67
OX16 2,1810.02,501.14
OX16 3,1676.82,468.66
OX16 4,1482.33,417.33
OX16 5,1614.09,293.0
OX16 6,469.32,145.25
OX16 9,5487.12,1365.11
OX17 1,2201.77,525.72
OX17 2,2990.5,840.82
OX17 3,2905.49,836.47
OX18 1,3215.76,1223.13
OX18 2,2505.94,678.01
OX18 3,3504.19,1079.18
OX18 4,1490.25,280.71
OX18 9,125.33,54.89
OX2 0,1862.6,459.31
OX2 6,3315.32,705.79
OX2 7,3699.37,999.92
OX2 8,2757.1,811.45
OX2 9,4139.62,1161.1
OX20 1,2735.42,757.88
OX25 1,674.19,205.18
OX25 2,1484.22,599.17
OX25 3,292.61,68.88
OX25 4,697.84,204.38
OX25 5,1431.72,523.86
OX25 6,478.0,137.66
OX26 1,1899.91,883.58
OX26 2,3549.5,1019.03
OX26 3,2690.0,921.0
OX26 4,1967.11,627.09
OX26 5,419.7,122.16
OX26 6,4381.36,1226.72
OX26 9,262.06,74.81
OX27 0,519.07,158.51
OX27 7,905.3,260.21
OX27 8,1448.47,474.13
OX27 9,321.63,86.13
OX28 1,2905.56,936.57
OX28 2,222.48,70.98
OX28 3,1464.09,378.48
OX28 4,1037.91,201.9
OX28 5,3363.99,947.57
OX28 6,2402.02,550.35
OX28 9,528.21,107.1
OX29 0,1012.31,261.32
OX29 4,2771.3,745.24
OX29 5,678.61,178.18
OX29 6,1056.59,265.4
OX29 7,2159.6,636.47
OX29 8,2945.66,837.81
OX29 9,964.94,250.76
OX3 0,3811.03,1182.96
OX3 3,16.91,4.84
OX3 7,4168.02,1056.61
OX3 8,4855.07,1524.02
OX3 9,4329.56,1333.77
OX33 1,3493.73,849.38
OX39 4,3540.89,1124.25
OX4 1,4403.2,717.29
OX4 2,4059.27,1157.92
OX4 3,4458.77,1271.8
OX4 4,5385.91,1633.28
OX4 6,3180.9,1123.36
OX4 7,2106.71,777.61
OX4 9,346.68,99.13
OX44 7,2072.76,579.25
OX44 9,1210.85,277.0
OX49 5,1780.41,465.15
OX5 1,4795.09,1265.17
OX5 2,3761.14,899.45
OX5 3,1057.36,282.84
OX5 9,191.32,44.21
OX7 3,2296.02,542.65
OX7 4,897.35,216.59
OX7 5,3778.07,937.55
OX7 6,2778.52,686.28
OX7 7,710.74,193.6
OX7 9,153.69,38.31
OX9 0,174.75,39.0
OX9 2,1693.07,474.87
OX9 3,4339.49,1306.57
OX9 7,561.83,147.64
PA1 1,3922.88,562.29
PA1 2,4580.13,780.75
PA1 3,3875.12,777.27
PA10 2,1819.1,373.02
PA102 Q,5.41,1.14
PA11 3,2519.12,686.69
PA113 S,2.03,0.42
PA12 4,1565.0,343.0
PA13 4,1983.65,456.72
PA134 P,8.35,3.65
PA134 S,6.0,1.58
PA14 5,3716.11,786.98
PA14 6,3460.65,930.56
PA146 T,5.97,1.16
PA15 1,1389.98,146.69
PA15 2,2706.82,690.72
PA15 3,1403.99,451.25
PA15 4,3782.19,634.33
PA16 0,4590.84,1403.64
PA16 7,3287.95,767.47
PA16 8,3110.69,599.08
PA16 9,1700.83,374.0
PA17 5,1063.0,158.53
PA18 6,959.75,221.48
PA19 1,5413.62,990.34
PA2 0,3106.7,798.18
PA2 6,5432.0,849.42
PA2 7,3430.6,955.27
PA2 8,3831.93,986.69
PA2 9,3583.66,723.98
PA20 0,1846.86,272.04
PA20 9,1478.14,225.96
PA21 2,455.0,64.0
PA22 3,161.0,23.0
PA23 7,2559.02,478.1
PA23 8,3522.98,600.4
PA24 8,222.0,26.0
PA25 8,36.0,3.27
PA26 8,69.0,10.0
PA27 8,366.0,52.23
PA28 6,3498.0,646.0
PA28 U,1.78,0.51
PA29 6,1127.0,186.0
PA3 1,1829.31,572.62
PA3 2,2790.84,688.43
PA3 3,4449.56,1162.99
PA3 4,2856.87,680.03
PA30 8,691.49,132.33
PA31 8,2395.07,491.37
PA318 P,44.49,6.82
PA318 S,39.0,4.79
PA318 U,33.0,5.5
PA32 8,585.0,121.0
PA33 1,305.96,49.88
PA331 A,14.95,1.68
PA34 4,3501.95,735.84
PA34 5,1554.0,285.69
PA344 T,23.05,1.16
PA35 1,653.0,120.0
PA36 4,22.19,5.65
PA37 1,1491.0,374.03
PA371 S,23.0,1.28
PA38 4,413.23,72.23
PA4 0,4508.16,962.04
PA4 8,5784.79,1421.02
PA4 9,1754.54,383.86
PA41 7,87.0,15.0
PA42 7,526.35,94.27
PA43 7,435.65,97.73
PA44 7,122.85,22.59
PA45 7,63.15,6.41
PA46 7,85.0,16.0
PA47 7,89.0,14.0
PA48 7,151.22,29.88
PA49 7,85.78,12.12
PA5 0,3137.56,886.4
PA5 8,4569.97,902.54
PA5 9,3254.4,799.92
PA6 7,2700.68,801.52
PA60 7,117.0,20.0
PA61 7,63.0,3.0
PA62 6,11.67,1.97
PA63 6,3.89,0.66
PA64 6,55.0,8.0
PA65 6,102.0,14.0
PA66 6,76.0,12.05
PA666 B,13.0,1.95
PA67 6,134.0,21.0
PA68 6,3.89,0.66
PA69 6,15.56,2.63
PA7 5,4153.04,1449.81
PA70 6,35.99,6.08
PA71 6,23.65,5.18
PA72 6,219.76,44.46
PA73 6,34.12,7.27
PA74 6,14.47,3.08
PA75 6,689.67,152.78
PA756 N,27.33,4.22
PA76 6,81.0,16.0
PA77 6,324.0,63.0
PA78 6,99.0,8.0
PA8 6,2690.38,719.91
PA8 7,3611.39,961.22
PA80 5,173.65,27.04
PA9 1,782.61,211.06
PE1 1,999.05,289.02
PE1 2,3825.15,1562.16
PE1 3,5210.02,2138.23
PE1 4,6023.66,2339.45
PE1 5,4250.73,1563.33
PE1 9,462.54,117.23
PE10 0,5371.78,1653.64
PE10 1,95.17,43.1
PE10 2,250.45,94.47
PE10 9,5113.79,1267.25
PE11 1,4512.93,1299.28
PE11 2,4807.28,1289.63
PE11 3,5917.2,1840.0
PE11 4,3751.72,876.37
PE11 5,76.96,21.92
PE11 6,13.49,3.25
PE11 7,12.13,4.19
PE11 9,470.46,119.53
PE12 0,2933.58,683.07
PE12 2,8.26,2.18
PE12 6,4271.07,1078.35
PE12 7,3883.18,936.86
PE12 8,2321.46,492.59
PE12 9,5090.4,1176.72
PE13 1,1503.78,337.36
PE13 2,3701.62,986.15
PE13 3,4925.41,1551.9
PE13 4,3061.41,752.14
PE13 5,2833.27,599.4
PE14 0,2431.62,575.29
PE14 4,143.16,33.49
PE14 7,2864.7,748.71
PE14 8,2441.14,611.91
PE14 9,1941.13,454.2
PE15 0,4546.64,1259.29
PE15 5,673.86,196.96
PE15 8,3811.87,991.63
PE15 9,4456.65,985.98
PE16 6,4840.18,1290.12
PE16 9,13.9,3.63
PE19 0,243.93,108.84
PE19 1,2975.17,719.52
PE19 2,4392.0,1174.38
PE19 5,2869.63,701.31
PE19 6,4376.25,1531.34
PE19 7,2164.0,524.08
PE19 8,3327.12,844.96
PE19 9,134.72,39.77
PE2 2,232.54,41.69
PE2 5,5960.59,1875.31
PE2 6,1979.7,589.05
PE2 7,1582.98,492.76
PE2 8,8020.12,2626.15
PE2 9,4636.41,1677.74
PE20 1,3066.53,882.2
PE20 2,1303.38,293.44
PE20 3,2214.57,522.8
PE21 0,4394.56,1361.37
PE21 1,254.58,79.32
PE21 6,1554.56,469.56
PE21 7,4123.42,1294.21
PE21 8,5433.18,1842.68
PE21 9,3732.88,1022.44
PE22 0,2544.41,559.5
PE22 7,1647.29,337.8
PE22 8,1721.46,347.08
PE22 9,1552.98,359.07
PE23 4,1307.56,244.11
PE23 5,2602.53,602.71
PE24 4,1917.64,437.38
PE24 5,3870.2,596.85
PE25 1,3949.69,775.23
PE25 2,3821.14,964.59
PE25 3,2889.3,639.68
PE25 9,67.24,11.71
PE26 1,2513.83,606.5
PE26 2,2606.24,720.07
PE27 3,3286.55,893.57
PE27 4,1035.13,235.0
PE27 5,2468.47,503.07
PE27 6,2107.7,605.38
PE27 9,132.09,15.34
PE28 0,2325.7,547.88
PE28 2,4093.2,1170.36
PE28 3,4080.73,1033.08
PE28 4,4631.93,1477.55
PE28 5,3383.97,907.48
PE28 9,3066.24,842.1
PE29 1,4875.96,1481.95
PE29 2,3482.08,1021.36
PE29 3,1451.04,268.31
PE29 6,2002.28,775.84
PE29 7,1356.59,473.79
PE29 9,682.94,161.57
PE3 6,2801.82,881.14
PE3 7,2373.5,937.35
PE3 8,3167.21,1081.63
PE3 9,4075.06,1407.15
PE30 1,1276.88,197.74
PE30 2,3272.04,1165.49
PE30 3,5987.82,1586.86
PE30 4,6035.59,2074.35
PE30 5,2952.07,708.37
PE30 9,259.56,33.19
PE31 6,3840.27,678.26
PE31 7,3665.71,541.68
PE31 8,2055.37,350.76
PE32 1,4222.55,918.04
PE32 2,2807.69,631.03
PE33 0,3469.69,858.71
PE33 9,3174.07,835.73
PE34 3,2438.99,673.2
PE34 4,3674.49,906.36
PE35 6,127.59,24.18
PE36 5,1749.65,234.64
PE36 6,1252.85,138.07
PE36 9,30.8,4.11
PE37 7,3094.36,616.72
PE37 8,2504.73,525.22
PE38 0,2145.73,516.47
PE38 8,128.35,24.52
PE38 9,5131.53,1149.59
PE4 5,2488.89,620.49
PE4 6,4464.8,1261.02
PE4 7,5591.61,1746.52
PE5 7,508.47,128.51
PE6 0,3228.23,895.64
PE6 6,3.28,0.59
PE6 7,4815.88,1463.79
PE6 8,6012.96,1613.85
PE6 9,2815.43,737.99
PE7 0,450.85,192.56
PE7 1,5701.78,1432.84
PE7 2,2013.93,567.49
PE7 3,7058.72,2168.54
PE7 4,74.91,24.65
PE7 7,23.16,7.8
PE7 8,5642.06,2668.43
PE8 4,2413.44,581.7
PE8 5,1973.18,475.81
PE8 6,3395.35,989.3
PE8 9,29.48,5.28
PE9 1,4353.81,1089.13
PE9 2,4644.83,1094.2
PE9 3,3036.81,813.81
PE9 4,2833.2,674.1
PE9 9,9.83,1.76
PH1 0,262.0,102.0
PH1 1,3952.73,902.83
PH1 2,5841.26,1541.86
PH1 3,4456.33,1043.35
PH1 4,2126.42,476.68
PH1 5,4207.23,664.95
PH10 6,3346.42,646.25
PH10 7,2020.28,474.17
PH11 8,1635.14,300.29
PH118 H,8.73,2.05
PH118 L,3.92,0.53
PH118 N,2.11,0.3
PH12 8,900.59,179.71
PH128 R,14.64,2.87
PH128 S,32.08,2.23
PH13 9,1874.84,402.18
PH139 J,28.51,6.66
PH14 9,872.4,322.9
PH149 S,7.94,1.64
PH15 2,1625.68,341.0
PH16 5,1898.68,315.25
PH17 2,72.94,12.39
PH18 5,352.76,50.52
PH19 1,44.74,7.05
PH2 0,3909.78,932.19
PH2 6,3490.75,724.13
PH2 7,3696.0,902.44
PH2 8,2340.77,324.25
PH2 9,3002.81,796.84
PH20 1,715.15,115.16
PH21 1,973.16,192.07
PH22 1,1598.69,351.68
PH23 3,362.69,84.45
PH24 3,335.31,57.55
PH25 3,395.0,67.0
PH26 3,1659.14,338.19
PH263 P,11.82,2.48
PH3 1,3276.99,815.42
PH30 4,2.97,0.52
PH31 4,256.3,51.52
PH32 4,346.66,53.41
PH33 6,3117.97,689.73
PH33 7,2419.35,602.96
PH34 4,495.0,118.0
PH35 4,154.36,28.73
PH36 4,621.71,127.29
PH37 4,69.0,15.0
PH38 4,88.04,7.11
PH39 4,207.8,41.21
PH4 1,437.18,127.27
PH40 4,116.72,22.21
PH41 2,13.0,2.48
PH41 4,432.5,95.98
PH42 4,53.0,10.12
PH43 4,15.0,2.87
PH444 R,8.0,1.53
PH49 4,491.77,98.77
PH5 2,377.67,93.33
PH50 4,494.03,74.27
PH6 2,1199.43,174.78
PH7 3,2707.35,623.09
PH7 4,1402.28,300.93
PH8 0,900.66,193.63
PH9 0,424.63,83.4
PL1 1,978.35,231.75
PL1 2,1169.11,111.51
PL1 3,3536.73,528.74
PL1 4,3733.37,1071.11
PL1 5,3303.11,698.82
PL1 9,317.46,90.22
PL10 1,1598.64,324.16
PL11 2,3506.61,792.59
PL11 3,1194.86,225.5
PL12 4,4471.73,1130.45
PL12 5,1209.82,288.57
PL12 6,3892.22,934.78
PL12 9,78.14,15.14
PL13 1,1798.69,354.29
PL13 2,2649.57,432.99
PL13 9,162.64,22.68
PL14 3,3692.0,972.26
PL14 4,2653.01,593.72
PL14 5,2421.56,500.95
PL14 6,2210.28,524.27
PL14 9,61.05,7.65
PL15 0,126.36,26.36
PL15 7,2693.96,550.78
PL15 8,3049.99,723.78
PL15 9,3002.85,858.55
PL16 0,782.72,188.02
PL17 0,21.19,5.21
PL17 7,2591.08,562.59
PL17 8,2021.71,409.0
PL18 9,2391.91,478.13
PL19 0,1820.35,377.26
PL19 1,324.22,53.02
PL19 8,2506.13,576.94
PL19 9,3001.69,619.16
PL2 1,4529.52,1138.66
PL2 2,4659.94,1467.75
PL2 3,4824.28,1435.11
PL2 9,36.62,15.72
PL20 6,2235.9,457.37
PL20 7,2978.96,649.8
PL21 0,4353.92,1210.97
PL21 1,58.51,13.67
PL21 9,3461.35,969.96
PL22 0,1817.91,360.57
PL23 1,1461.37,255.97
PL24 2,4508.78,1165.96
PL25 3,4617.75,1146.97
PL25 4,4134.25,1111.8
PL25 5,2678.69,641.1
PL25 9,842.79,191.45
PL26 6,2240.91,419.98
PL26 7,4198.18,1075.5
PL26 8,5515.23,1587.49
PL27 6,2467.02,566.35
PL27 7,2878.72,731.39
PL27 9,92.6,17.81
PL28 8,1991.15,475.47
PL29 3,428.36,89.27
PL3 4,4161.35,1153.79
PL3 5,3851.57,1110.74
PL3 6,5216.22,1531.91
PL30 3,1546.23,336.07
PL30 4,1401.37,272.92
PL30 5,1880.78,434.82
PL31 1,3293.68,956.38
PL31 2,3640.05,1004.09
PL31 9,94.73,29.32
PL32 9,1970.19,523.34
PL33 9,896.91,202.13
PL34 0,885.17,158.7
PL35 0,573.99,97.9
PL4 0,2146.08,403.65
PL4 6,2257.96,273.9
PL4 7,3319.43,712.96
PL4 8,3791.4,622.59
PL4 9,3079.65,716.5
PL5 1,5057.65,1567.33
PL5 2,4278.62,1192.83
