name,area,households,group,premium,capital,el_total,el_sub,el_wx,el_fl,el_gw,el_th,el_eow,el_fire,el_ad,sub_score,wx_score,fl_score,gw_score,f_high,f_low,sw_high,sw_low,gw_frac,sw_depth_m,sw_sev,rs_depth_m,rs_sev,th_rate,eow_rate,frost_days,fire_rate,ad_rate,wind_ms,gust_rp50,rain10_days,precip_mm,tvar99_vine,tvar99_euler,uplift_pct,el_er,er_score,er_head,er_basis,er_smp55,er_smp105,er_nfi55,er_nfi105,er_smp105_lo,er_smp105_hi,er_nfi105_lo,er_nfi105_hi,er_gi,er_dc50_hi,er_dc100_hi,er_dc50_lo,er_dc100_lo,cc_covered,premium_cc,el_total_cc,cc_uplift_pct,country,geol,sup_geol,sup_frac
TS21,TS,5935.0,2,138.4,4.8953,133.51,9.53,14.25,11.58,1.14,19.36,49.75,12.76,15.13,0.2275,0.2788,0.4134,0.0,0.0004,0.0008,0.0425,0.0853,0.0,0.21,0.9779,0.33,0.848,0.0065,0.012,55.5,0.0009,0.0088,4.4,156.0,13.9,654.0,9192.5,215.1,2.7881,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,140.4383,135.54,1.4673,England,none (low-plasticity bedrock),Till,0.9963
TS22,TS,4530.0,4,154.1,5.5268,148.54,14.36,14.45,12.31,1.14,27.15,54.13,7.6,17.4,0.3416,0.2837,0.4476,0.0,0.0007,0.0013,0.0468,0.1079,0.0,0.22,0.992,0.33,0.8485,0.0079,0.0113,47.3,0.0004,0.0088,4.5,155.0,14.0,658.0,10468.4,240.7,5.8857,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,156.3689,150.84,1.4929,England,none (low-plasticity bedrock),Till,0.997
TS23,TS,12332.0,2,140.5,4.5424,135.93,18.61,12.32,13.64,1.14,31.24,33.78,13.54,11.66,0.4112,0.2303,0.5259,0.0,0.0016,0.0045,0.0591,0.1573,0.0,0.19,0.9238,0.25,0.7423,0.0137,0.0106,39.0,0.0012,0.0089,4.2,154.0,11.0,623.0,9667.7,211.6,10.0771,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,144.9905,140.25,3.2152,England,none (low-plasticity bedrock),Lacustrine Deposits (Undifferentiated),0.996
TS24,TS,10327.0,4,152.8,4.1298,148.66,7.31,15.48,23.93,1.14,36.15,27.31,26.07,11.28,0.1833,0.3089,0.7741,0.0,0.0239,0.0561,0.1035,0.235,0.0,0.3,1.1899,0.19,0.6197,0.0164,0.0089,18.4,0.0024,0.0089,4.7,154.0,13.4,674.0,10408.2,217.5,2.729,80.74,0.8310375,0.0258356,ncerm,0.0075608,0.0258356,0.021822,0.0650345,0.0134962,0.030505,0.0316307,0.076776,0.0,0.0,0.0,0.0,0.0,1,170.2213,165.31,11.4055,England,none (low-plasticity bedrock),Raised Marine Deposits (Undifferentiated),0.7225
TS25,TS,17049.0,2,136.9,4.0484,132.85,10.19,14.15,14.79,1.14,29.61,31.03,19.98,11.96,0.2451,0.2763,0.5823,0.0,0.0002,0.0051,0.0798,0.1803,0.0,0.17,0.8974,0.26,0.7593,0.0126,0.0095,25.8,0.0017,0.0089,4.5,154.0,11.1,639.0,9295.3,200.3,4.4382,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,140.5219,136.32,2.6466,England,TRIASSIC ROCKS (UNDIFFERENTIATED),Till,0.9636
TS26,TS,10709.0,5,163.9,4.5209,159.42,10.3,16.97,15.69,1.14,41.55,36.04,23.97,13.76,0.2647,0.3445,0.6013,0.0,0.0018,0.0037,0.0843,0.1896,0.0,0.2,0.949,0.16,0.5986,0.0154,0.0096,26.9,0.0018,0.0089,4.9,155.0,14.1,674.0,10800.1,234.8,4.0691,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,168.3063,163.61,2.6632,England,none (low-plasticity bedrock),Till,0.9984
TS27,TS,5468.0,4,154.2,4.5602,149.61,9.22,18.58,11.44,1.14,29.65,40.48,25.06,14.04,0.2404,0.3822,0.4144,0.0,0.0006,0.0011,0.041,0.0897,0.0,0.19,0.9387,0.33,0.8488,0.0107,0.0105,37.6,0.0018,0.0088,5.1,156.0,16.2,698.0,10019.9,225.6,2.1478,23.54,0.4487598,0.0075336,ncerm,0.0020577,0.0075336,0.0020577,0.0075336,0.0025865,0.009289,0.0025865,0.009289,0.0,0.0,0.0,0.0,0.0,1,156.0304,151.43,1.2096,England,none (low-plasticity bedrock),Till,0.9457
TS28,TS,2447.0,4,151.5,4.6281,146.88,10.39,17.66,14.31,1.14,21.19,39.57,30.31,12.32,0.2758,0.3607,0.5059,0.0,0.0013,0.0134,0.0633,0.1055,0.0,0.24,1.0622,0.34,0.9238,0.0088,0.0118,52.9,0.0025,0.0089,4.8,157.0,18.5,730.0,10049.4,224.0,3.635,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,155.0453,150.28,2.3316,England,none (low-plasticity bedrock),Till,0.9942
TS29,TS,2817.0,2,141.4,4.4869,136.88,10.31,16.65,15.51,1.14,29.31,37.23,15.47,11.26,0.2743,0.3369,0.541,0.0,0.0011,0.0021,0.0778,0.1281,0.0,0.28,1.1179,0.33,0.8485,0.0132,0.0121,56.1,0.0014,0.0088,4.6,158.0,19.2,736.0,9205.9,211.7,3.9668,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,144.5413,139.93,2.2466,England,none (low-plasticity bedrock),Till,0.9951
TS3,TS,12844.0,7,176.2,4.6873,171.55,21.56,12.29,17.82,1.14,49.35,30.11,28.31,10.97,0.4613,0.2295,0.659,0.0,0.0036,0.0362,0.0922,0.1947,0.0,0.16,0.8652,0.57,1.1342,0.0234,0.0102,34.5,0.0027,0.009,4.2,154.0,12.5,638.0,11706.8,249.7,9.7837,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,184.0704,179.01,4.4438,England,TRIASSIC ROCKS (UNDIFFERENTIATED),Till,0.9977
TS4,TS,7682.0,9,198.9,5.2537,193.65,23.74,11.18,24.29,1.14,59.37,33.55,28.38,12.01,0.4983,0.2007,0.7615,0.0,0.0383,0.0558,0.0883,0.1845,0.0,0.22,1.0037,0.33,0.8691,0.0257,0.0104,36.5,0.0025,0.009,4.1,151.0,12.4,626.0,13192.7,281.2,9.5951,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,204.6503,199.11,2.8896,England,TRIASSIC ROCKS (UNDIFFERENTIATED),Lacustrine Deposits (Undifferentiated),0.998
TS5,TS,16899.0,4,154.1,4.9415,149.17,21.74,10.5,14.1,1.14,37.19,38.58,12.49,13.43,0.4671,0.1825,0.5349,0.0,0.0012,0.0207,0.0643,0.1288,0.0,0.19,0.9233,0.28,0.8181,0.0143,0.0106,39.0,0.001,0.0089,4.0,151.0,12.4,634.0,10705.8,231.5,10.6268,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,158.5718,153.45,2.8913,England,TRIASSIC ROCKS (UNDIFFERENTIATED),Lacustrine Deposits (Undifferentiated),0.999
TS6,TS,13664.0,8,187.6,4.9475,182.68,20.94,13.12,20.79,1.14,59.52,31.98,23.21,11.98,0.467,0.2505,0.7523,0.0,0.0024,0.0091,0.1389,0.2726,0.0,0.2,0.956,0.41,0.9872,0.0254,0.0098,29.2,0.002,0.0089,4.3,154.0,11.1,653.0,12285.6,265.1,9.771,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,193.5949,188.36,3.1807,England,LIAS GROUP,Till,0.9989
TS7,TS,10249.0,6,172.0,5.6419,166.36,21.4,13.65,16.99,1.14,37.76,46.11,14.23,15.09,0.4814,0.2638,0.6116,0.0,0.0068,0.0071,0.0906,0.1559,0.0,0.21,0.9895,0.32,0.8913,0.0127,0.0111,45.0,0.001,0.0088,4.5,150.0,15.3,703.0,11797.0,260.4,9.8888,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,176.2986,170.5,2.4998,England,LIAS GROUP,Till,0.9695
TS8,TS,9795.0,4,151.4,4.9608,146.42,18.06,12.8,13.34,1.14,28.96,41.26,17.12,13.74,0.421,0.2425,0.5027,0.0,0.0006,0.0036,0.0661,0.1127,0.0,0.2,0.9459,0.22,0.6827,0.0107,0.011,43.2,0.0013,0.0088,4.4,150.0,14.7,681.0,10371.5,229.1,9.1246,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,153.6312,148.6,1.4845,England,TRIASSIC ROCKS (UNDIFFERENTIATED),Till,0.9974
TS9,TS,6013.0,6,170.1,6.1735,163.94,14.56,19.27,21.99,1.14,22.96,54.49,13.07,16.45,0.398,0.3982,0.739,0.0,0.0287,0.1105,0.0737,0.1423,0.0,0.15,0.8463,0.31,0.8402,0.007,0.0119,53.5,0.0008,0.0087,4.9,148.0,21.2,903.0,11412.7,266.8,5.7253,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,181.3843,174.78,6.6274,England,LIAS GROUP,Till,0.9132
TW1,TW,11769.0,9,215.1,7.0492,208.05,32.89,6.35,35.45,1.14,34.33,51.16,27.26,19.47,0.5723,0.0606,0.7751,0.0,0.0414,0.1547,0.0493,0.1479,0.0,0.21,0.9958,0.9,1.5427,0.0091,0.0097,28.6,0.0015,0.009,3.8,124.0,14.5,638.0,15804.3,325.5,7.565,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,248.9154,240.43,15.7237,England,THAMES GROUP,River Terrace Deposits (Undifferentiated),0.9642
TW10,TW,8404.0,10,227.7,6.9301,220.8,40.47,6.29,19.66,1.14,44.83,55.67,32.29,20.45,0.6713,0.0588,0.6676,0.0,0.0024,0.1488,0.0553,0.1385,0.0,0.23,1.0239,0.33,0.8771,0.0114,0.0101,33.2,0.0016,0.009,3.8,123.0,15.6,633.0,16243.4,336.3,10.9599,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,236.3533,229.11,3.7851,England,THAMES GROUP,River Terrace Deposits (Undifferentiated),0.734
TW11,TW,10332.0,10,230.8,7.7044,223.13,32.37,6.43,49.78,1.14,34.56,52.23,27.05,19.58,0.5636,0.0633,0.9344,0.0,0.0885,0.1796,0.0609,0.181,0.0,0.21,0.9651,0.81,1.4737,0.0091,0.0099,30.2,0.0014,0.009,3.8,123.0,14.2,644.0,17195.2,351.5,7.413,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,247.3587,238.92,7.159,England,THAMES GROUP,River Terrace Deposits (Undifferentiated),0.9987
TW12,TW,9980.0,8,195.1,5.9176,189.14,29.04,6.96,16.78,1.14,37.99,49.21,29.28,18.75,0.5261,0.0804,0.5993,0.0,0.0058,0.0143,0.0709,0.1892,0.0,0.18,0.9087,0.81,1.4532,0.0105,0.0097,28.4,0.0016,0.009,3.9,125.0,14.8,643.0,13925.6,287.8,9.5571,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,198.8788,192.86,1.958,England,THAMES GROUP,River Terrace Deposits (Undifferentiated),0.9988
TW13,TW,14123.0,7,184.8,5.295,179.5,29.27,7.46,15.47,1.14,34.82,39.24,36.66,15.45,0.5259,0.0961,0.6027,0.0,0.0018,0.0043,0.0737,0.2227,0.0,0.18,0.9019,0.55,1.1419,0.0119,0.0096,27.3,0.0025,0.0092,3.9,128.0,14.6,635.0,13293.7,267.7,10.6847,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,189.1283,183.67,2.3458,England,THAMES GROUP,River Terrace Deposits (Undifferentiated),0.999
TW14,TW,10922.0,8,192.7,5.3455,187.36,29.75,7.84,14.95,1.14,41.3,39.65,37.26,15.46,0.5262,0.1076,0.5932,0.0,0.0025,0.006,0.0708,0.2105,0.0,0.15,0.8466,0.55,1.1419,0.0141,0.0097,27.9,0.0025,0.0091,3.9,131.0,14.8,634.0,13653.5,276.5,10.6289,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,196.797,191.3,2.1239,England,THAMES GROUP,River Terrace Deposits (Undifferentiated),0.9986
TW15,TW,11963.0,7,178.8,5.8161,173.03,30.27,8.08,15.68,1.14,27.78,46.04,26.74,17.29,0.5317,0.1148,0.5969,0.0,0.0018,0.1224,0.0336,0.1371,0.0,0.12,0.7479,0.29,0.833,0.0083,0.0099,30.2,0.0016,0.009,4.0,130.0,14.9,643.0,12941.5,270.0,11.0507,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,187.8689,181.7,5.0458,England,THAMES GROUP,River Terrace Deposits (Undifferentiated),0.9869
TW16,TW,8818.0,8,193.1,6.4407,186.69,29.26,7.37,28.78,1.14,27.33,47.49,27.17,18.15,0.5261,0.0931,0.6824,0.0,0.0365,0.1196,0.027,0.1267,0.0,0.14,0.8099,0.9,1.507,0.0078,0.0097,28.6,0.0016,0.009,3.9,126.0,14.9,645.0,14202.0,294.0,8.0353,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,226.8258,218.99,17.4476,England,THAMES GROUP,River Terrace Deposits (Undifferentiated),0.9987
TW17,TW,6287.0,10,268.5,9.2479,259.25,28.96,7.41,94.91,1.14,21.26,50.35,36.94,18.27,0.5138,0.0946,1.0,0.0,0.2754,0.6064,0.0242,0.1034,0.0,0.15,0.8404,0.51,1.0891,0.0059,0.0101,32.6,0.0021,0.0089,4.0,124.0,15.0,656.0,21041.8,413.4,9.4367,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,311.2916,300.25,15.9371,England,THAMES GROUP,River Terrace Deposits (Undifferentiated),0.9984
TW18,TW,11536.0,10,272.2,9.6391,262.6,34.7,8.23,94.32,4.59,27.58,48.14,27.61,17.43,0.5877,0.1191,1.0,1.0,0.3014,0.6532,0.0417,0.1238,0.1136,0.13,0.7929,0.41,0.9823,0.0081,0.0102,33.6,0.0016,0.0089,4.0,128.0,15.4,653.0,21312.8,423.2,12.1202,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,313.048,301.69,14.9921,England,THAMES GROUP,River Terrace Deposits (Undifferentiated),0.9977
TW19,TW,6938.0,10,243.4,8.1961,235.21,32.62,8.81,65.66,1.14,32.36,46.53,31.0,17.09,0.5573,0.1359,1.0,0.0,0.1975,0.2367,0.0205,0.1188,0.0,0.12,0.7698,0.58,1.1905,0.0099,0.0102,33.6,0.0019,0.009,4.1,131.0,15.3,654.0,18524.3,371.8,10.638,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,264.2742,255.05,8.5746,England,THAMES GROUP,River Terrace Deposits (Undifferentiated),0.9983
TW2,TW,12250.0,7,180.0,5.554,174.4,29.27,6.74,11.64,1.14,35.96,47.32,24.06,18.27,0.5261,0.0734,0.4323,0.0,0.0022,0.0141,0.0307,0.1101,0.0,0.15,0.8465,0.39,0.9407,0.0103,0.0097,28.3,0.0014,0.0091,3.8,125.0,15.0,637.0,12749.2,267.0,9.1303,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,183.2762,177.65,1.8433,England,THAMES GROUP,River Terrace Deposits (Undifferentiated),0.9988
TW20,TW,9334.0,10,254.5,8.874,245.63,42.01,8.21,66.89,1.19,29.42,50.38,30.23,17.3,0.6899,0.1185,1.0,0.2458,0.1678,0.3332,0.0817,0.1638,0.0016,0.19,0.9257,0.53,1.1418,0.0086,0.0106,39.1,0.0018,0.0088,4.0,126.0,16.1,659.0,19536.1,393.5,13.0496,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,275.2307,265.39,8.1459,England,THAMES GROUP,River Terrace Deposits (Undifferentiated),0.7025
TW3,TW,15788.0,8,194.9,5.431,189.47,29.18,6.94,16.66,1.14,39.89,41.33,38.15,16.19,0.5258,0.0797,0.6147,0.0,0.0016,0.004,0.0682,0.259,0.0,0.23,1.0265,0.55,1.1418,0.0131,0.0097,28.2,0.0025,0.0092,3.8,127.0,15.1,638.0,13899.6,280.0,9.9954,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,198.9193,193.35,2.0596,England,THAMES GROUP,River Terrace Deposits (Undifferentiated),0.9991
TW4,TW,10243.0,8,187.7,5.3236,182.4,29.47,7.38,14.43,1.14,39.82,40.49,33.77,15.9,0.5264,0.0936,0.5888,0.0,0.0027,0.0066,0.0505,0.2628,0.0,0.14,0.8169,0.55,1.142,0.0133,0.0097,28.2,0.0023,0.0092,3.9,129.0,15.0,635.0,13310.4,271.1,10.5691,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,191.5847,186.13,2.0552,England,THAMES GROUP,River Terrace Deposits (Undifferentiated),0.9984
TW5,TW,9754.0,9,204.9,5.5705,199.29,29.52,7.54,16.47,1.14,48.1,42.9,37.01,16.6,0.5265,0.0986,0.6476,0.0,0.003,0.0071,0.091,0.2314,0.0,0.15,0.85,0.55,1.1419,0.0154,0.0099,30.0,0.0024,0.0092,3.9,131.0,14.9,639.0,14312.2,292.1,10.1585,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,208.7322,203.03,1.8904,England,THAMES GROUP,River Terrace Deposits (Undifferentiated),0.9983
TW6,TW,883.0,8,193.3,6.0162,187.31,31.07,8.41,27.11,1.14,26.99,40.29,36.93,15.37,0.5372,0.1242,0.9102,0.0,0.0142,0.0342,0.1789,0.3841,0.0,0.16,0.8613,0.55,1.1419,0.0091,0.0098,28.9,0.0025,0.009,4.0,133.0,14.7,639.0,14283.9,287.6,11.4515,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,202.7951,196.35,4.8969,England,THAMES GROUP,River Terrace Deposits (Undifferentiated),0.9919
TW7,TW,15479.0,8,192.7,5.6914,186.99,29.49,6.03,18.92,1.14,33.01,45.27,35.91,17.23,0.5258,0.0499,0.671,0.0,0.0069,0.0223,0.0927,0.2201,0.0,0.2,0.9522,0.55,1.1189,0.01,0.0099,30.1,0.0022,0.0091,3.8,122.0,14.8,640.0,13938.7,281.9,9.7366,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,200.5183,194.53,4.0647,England,THAMES GROUP,River Terrace Deposits (Undifferentiated),0.9991
TW8,TW,10884.0,9,218.0,6.2651,211.71,30.54,5.76,29.95,1.14,52.06,46.56,29.3,16.38,0.5261,0.04,0.7779,0.0,0.0337,0.12,0.0651,0.2027,0.0,0.21,0.9909,0.71,1.3116,0.0163,0.0105,37.0,0.0018,0.0089,3.7,119.0,14.5,641.0,15283.9,316.1,8.0336,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,230.1224,223.36,5.5743,England,THAMES GROUP,River Terrace Deposits (Undifferentiated),0.9987
TW9,TW,10122.0,10,238.1,6.6796,231.43,32.91,5.77,20.78,1.14,57.97,58.58,33.85,20.42,0.5542,0.0405,0.6997,0.0,0.0057,0.0195,0.0988,0.2623,0.0,0.22,1.0095,0.82,1.4656,0.0145,0.0105,38.2,0.0017,0.0089,3.7,119.0,14.7,635.0,16464.1,342.8,9.0209,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,249.9245,242.83,4.9615,England,THAMES GROUP,River Terrace Deposits (Undifferentiated),0.9988
UB1,UB,12549.0,9,210.0,6.335,203.62,48.15,7.89,14.54,1.14,37.97,41.48,37.29,15.16,0.7548,0.109,0.5825,0.0,0.0003,0.0007,0.0679,0.2231,0.0,0.17,0.8899,0.35,0.9043,0.0133,0.0105,37.0,0.0026,0.0092,3.9,132.0,15.0,654.0,15110.0,309.2,14.8493,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,213.6977,207.19,1.783,England,THAMES GROUP,River Terrace Deposits (Undifferentiated),0.5168
UB10,UB,14229.0,10,223.3,7.9389,215.39,56.07,9.03,22.87,1.14,22.61,54.31,30.7,18.66,0.851,0.1419,0.785,0.0,0.0114,0.0228,0.1531,0.2259,0.0,0.22,1.0029,0.21,0.6934,0.0063,0.0109,42.4,0.0017,0.0091,3.9,137.0,16.1,665.0,16515.3,347.7,16.6729,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,227.6885,219.55,1.953,England,THAMES GROUP,Glacial Sand And Gravel,0.2448
UB11,UB,264.0,9,214.6,6.1394,208.46,40.53,8.24,18.41,1.14,36.06,40.85,48.25,14.99,0.6678,0.1193,0.6408,0.0,0.0059,0.0134,0.0988,0.1719,0.0,0.23,1.0512,0.35,0.9041,0.0126,0.0102,34.5,0.0034,0.0091,3.9,133.0,14.5,655.0,15559.9,310.8,12.6835,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,218.9757,212.63,2.0374,England,THAMES GROUP,River Terrace Deposits (Undifferentiated),0.704
UB2,UB,11032.0,9,207.1,5.5672,201.51,30.39,7.48,17.97,1.14,48.58,41.32,38.94,15.68,0.5343,0.0967,0.6998,0.0,0.0004,0.0008,0.1044,0.3037,0.0,0.18,0.9143,0.35,0.9041,0.0166,0.0101,33.0,0.0027,0.0093,3.9,130.0,14.7,646.0,14428.8,294.3,10.5418,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,211.1613,205.44,1.9726,England,THAMES GROUP,River Terrace Deposits (Undifferentiated),0.9819
UB3,UB,16975.0,10,227.9,5.8149,222.05,34.01,8.1,18.22,1.14,60.29,41.3,43.27,15.72,0.5811,0.1152,0.6829,0.0,0.0002,0.0005,0.1148,0.2444,0.0,0.2,0.9634,0.35,0.9043,0.0204,0.01,32.1,0.0029,0.0092,3.9,133.0,14.7,650.0,15589.7,319.0,10.8219,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,232.2101,226.22,1.908,England,THAMES GROUP,River Terrace Deposits (Undifferentiated),0.8826
UB4,UB,14231.0,10,242.3,7.828,234.52,62.91,8.56,27.35,1.14,37.71,44.33,36.51,16.01,0.9187,0.1288,0.9074,0.0,0.0102,0.0515,0.1939,0.3244,0.0,0.19,0.9364,0.32,0.8784,0.0126,0.0106,39.0,0.0024,0.0093,3.9,136.0,15.4,661.0,17702.0,365.0,16.8297,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,249.4773,241.26,2.9416,England,THAMES GROUP,River Terrace Deposits (Undifferentiated),0.1712
UB5,UB,17164.0,10,230.5,7.6756,222.87,69.24,8.64,18.08,1.14,30.51,43.37,36.5,15.4,0.9937,0.1309,0.6616,0.0,0.0002,0.0018,0.1102,0.2194,0.0,0.22,1.0098,0.24,0.7213,0.0105,0.0107,40.2,0.0025,0.0092,3.9,136.0,15.8,662.0,17023.8,350.8,17.8696,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,235.4901,227.52,2.1431,England,THAMES GROUP,none mapped,0.0125
UB6,UB,18591.0,10,236.7,7.864,228.86,68.23,7.56,24.09,1.14,37.95,43.95,29.95,15.98,0.9793,0.0991,0.7433,0.0,0.0289,0.034,0.0852,0.2424,0.0,0.24,1.0514,0.43,1.016,0.0124,0.0103,35.3,0.002,0.0091,3.8,131.0,14.6,658.0,17412.7,359.9,16.7915,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,244.6139,236.34,3.334,England,THAMES GROUP,River Terrace Deposits (Undifferentiated),0.0433
UB7,UB,12738.0,9,204.3,5.9321,198.38,34.85,8.2,18.17,1.14,41.69,42.23,36.14,15.95,0.585,0.1182,0.6248,0.0,0.0066,0.0307,0.0747,0.1859,0.0,0.26,1.0916,0.33,0.8913,0.0138,0.01,32.1,0.0024,0.0092,4.0,133.0,14.2,653.0,14574.9,297.2,11.5432,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,210.5507,204.36,3.0556,England,THAMES GROUP,River Terrace Deposits (Undifferentiated),0.9293
UB8,UB,13769.0,10,223.4,6.9319,216.49,44.38,8.6,22.89,1.14,43.93,47.49,31.56,16.5,0.7056,0.1299,0.7789,0.0,0.0109,0.0459,0.1375,0.2246,0.0,0.2,0.9629,0.34,0.8974,0.0138,0.0107,39.8,0.002,0.009,3.9,134.0,14.9,666.0,15935.4,332.0,14.034,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,230.1722,222.94,3.0196,England,THAMES GROUP,Alluvium,0.7899
UB9,UB,6563.0,8,191.2,6.1054,185.06,24.05,9.01,19.66,1.14,33.04,52.99,27.11,18.05,0.4456,0.1416,0.6403,0.0,0.0342,0.0393,0.0591,0.1051,0.0,0.18,0.9094,0.34,0.9007,0.0094,0.0108,40.8,0.0015,0.0089,4.0,134.0,14.1,689.0,13469.4,286.8,8.9385,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,194.1805,188.02,1.5764,England,LAMBETH GROUP,Glacial Sand And Gravel,0.8361
