name,area,households,group,premium,capital,el_total,el_sub,el_wx,el_fl,el_gw,el_th,el_eow,sub_score,wx_score,fl_score,gw_score,f_high,f_low,sw_high,sw_low,gw_frac,sw_depth_m,sw_sev,th_rate,eow_rate,frost_days,wind_ms,gust_rp50,rain10_days,precip_mm,tvar99_vine,tvar99_euler,uplift_pct,el_er,er_score,er_smp55,er_smp105,er_nfi55,er_nfi105,er_smp105_lo,er_smp105_hi,er_nfi105_lo,er_nfi105_hi,er_gi,cc_covered,premium_cc,el_total_cc,cc_uplift_pct,country,geol,sup_geol,sup_frac
BB4 9,BB,2619.0,7,139.2,5.6472001,133.5,9.9,39.5,10.7,0.0,28.6,44.9,0.2164,0.9133,0.4816,0.0,0.0577,0.0807,0.0679,0.1092,0.0,0.29,1.0894,0.0083,0.0112,53.1,5.4,151.0,46.0,1378.0,9600.3,230.5,2.1725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,140.9934,135.3,1.3009,England,none (low-plasticity bedrock),Till,0.5889
BB5 0,BB,3616.0,8,152.3,5.7013998,146.6,11.5,33.1,15.4,0.0,43.9,42.6,0.265,0.7786,0.5814,0.0,0.1088,0.1464,0.0571,0.1132,0.0,0.19,0.9091,0.0127,0.0107,39.7,4.9,152.0,34.3,1322.0,10703.4,245.5,3.2192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,155.8786,150.0,2.339,England,none (low-plasticity bedrock),Till,0.8786
BB5 1,BB,1819.0,10,232.8,6.2111001,226.6,12.4,32.8,24.9,0.0,113.9,42.7,0.285,0.7706,0.7899,0.0,0.1131,0.4023,0.1555,0.2766,0.0,0.28,1.0647,0.033,0.0107,39.8,4.8,152.0,34.1,1315.0,14294.5,335.29999,4.0313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,261.0242,253.7,12.1372,England,none (low-plasticity bedrock),Till,1.0
BB5 2,BB,3277.0,8,142.1,5.3263001,136.8,9.4,35.6,8.5,0.0,39.3,43.9,0.1957,0.8312,0.4444,0.0,0.0312,0.0512,0.0848,0.131,0.0,0.31,1.1137,0.0114,0.011,47.4,5.0,152.0,40.3,1340.0,9713.6,228.3,1.8138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,144.6213,139.2,1.7482,England,none (low-plasticity bedrock),Till,0.4586
BB5 3,BB,3638.0,8,145.8,5.3323002,140.5,10.0,36.1,8.2,0.0,43.0,43.2,0.2137,0.8412,0.4368,0.0,0.034,0.0465,0.0773,0.1255,0.0,0.28,1.0666,0.0125,0.0108,42.8,5.0,152.0,42.5,1321.0,9902.2,232.10001,2.2165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,147.9601,142.5,1.4731,England,none (low-plasticity bedrock),Till,0.7138
BB5 4,BB,3782.0,8,147.9,5.7837,142.1,11.7,32.5,17.6,0.0,38.0,42.3,0.2695,0.7643,0.6178,0.0,0.1043,0.2185,0.07,0.1151,0.0,0.29,1.087,0.011,0.0106,37.5,4.8,153.0,34.2,1295.0,10627.3,242.5,3.0548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,154.3584,148.2,4.3914,England,none (low-plasticity bedrock),Till,1.0
BB5 5,BB,5068.0,8,153.9,5.4477,148.5,11.1,30.5,13.5,0.0,51.1,42.3,0.2484,0.721,0.5517,0.0,0.0677,0.0972,0.1004,0.1638,0.0,0.28,1.0855,0.0148,0.0106,37.6,4.6,153.0,32.6,1293.0,10691.4,242.60001,3.5475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,157.4701,151.9,2.2919,England,none (low-plasticity bedrock),Till,0.8922
BB5 6,BB,4652.0,8,145.1,5.3758998,139.7,12.4,33.4,6.9,0.0,44.0,43.0,0.2847,0.7821,0.414,0.0,0.0158,0.0512,0.0779,0.1458,0.0,0.3,1.0913,0.0128,0.0107,41.8,4.8,152.0,35.9,1327.0,9974.8,233.0,3.5901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,150.4354,144.8,3.6614,England,none (low-plasticity bedrock),Till,0.9982
BB5 9,BB,271.0,4,112.6,5.2406998,107.4,12.6,33.2,6.2,0.0,12.7,42.7,0.285,0.7793,0.4913,0.0,0.0,0.0,0.0785,0.53,0.0,0.12,0.7414,0.0037,0.0107,40.2,4.9,152.0,34.0,1322.0,8219.4,197.10001,7.0679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,117.4118,112.0,4.2283,England,none (low-plasticity bedrock),Till,1.0
BB6 7,BB,4859.0,6,124.2,5.1978998,119.0,10.3,30.4,9.5,0.0,26.5,42.3,0.2215,0.7171,0.4601,0.0,0.049,0.0923,0.0587,0.0966,0.0,0.26,1.0309,0.0077,0.0106,37.7,4.5,153.0,35.2,1278.0,9012.2,208.8,2.1482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,127.3502,122.0,2.5591,England,none (low-plasticity bedrock),Till,0.702
BB6 8,BB,1460.0,6,126.6,5.7026,120.9,11.8,28.1,19.3,0.0,19.7,42.0,0.2715,0.6654,0.64,0.0,0.1346,0.1775,0.0748,0.1058,0.0,0.27,1.0391,0.0057,0.0105,36.0,4.3,154.0,34.6,1266.0,9644.9,220.10001,3.2612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,128.7257,122.9,1.7023,England,none (low-plasticity bedrock),Till,0.9056
BB7 0,BB,272.0,4,114.7,5.9646001,108.7,12.3,29.0,24.8,0.0,0.0,42.6,0.285,0.6875,0.85,0.0,0.0,0.0,0.5194,0.7333,0.0,0.3,1.1179,0.0,0.0106,39.4,4.3,154.0,37.3,1345.0,8880.0,212.0,6.3453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,120.7894,114.6,5.3217,England,none (low-plasticity bedrock),Till,1.0
BB7 1,BB,3528.0,6,127.2,5.4331999,121.8,10.7,29.3,13.5,0.0,25.1,43.2,0.2356,0.6925,0.5388,0.0,0.0822,0.0951,0.0756,0.1248,0.0,0.31,1.1098,0.0073,0.0108,43.2,4.3,153.0,39.1,1296.0,9364.8,215.8,2.9002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,129.5301,124.0,1.7943,England,none (low-plasticity bedrock),Till,0.7205
BB7 2,BB,3618.0,6,125.3,5.7926002,119.5,11.1,28.5,21.8,0.0,15.6,42.4,0.2515,0.6765,0.7069,0.0,0.1462,0.2024,0.112,0.181,0.0,0.24,0.9991,0.0045,0.0106,38.0,4.2,154.0,37.0,1347.0,9613.2,220.10001,3.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,128.6207,122.6,2.6892,England,none (low-plasticity bedrock),Till,0.9991
BB7 3,BB,1315.0,5,121.2,5.4868999,115.7,8.8,39.0,10.7,0.0,13.1,44.0,0.1817,0.904,0.4965,0.0,0.0566,0.0707,0.0819,0.1355,0.0,0.24,0.9878,0.0038,0.011,47.9,5.1,155.0,61.3,1765.0,8598.6,209.60001,2.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,122.6791,117.1,1.2233,England,none (low-plasticity bedrock),Till,0.4128
BB7 4,BB,2384.0,7,133.0,5.4032998,127.6,10.3,33.0,10.6,0.0,29.9,43.7,0.2246,0.7748,0.4825,0.0,0.0571,0.0726,0.0712,0.1182,0.0,0.28,1.0661,0.0087,0.0109,46.1,4.6,155.0,39.4,1354.0,9454.4,220.60001,2.5658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,134.655,129.2,1.2759,England,none (low-plasticity bedrock),Till,0.7283
BB7 9,BB,4578.0,6,129.7,5.5263,124.2,11.2,28.9,15.2,0.0,25.9,43.1,0.2499,0.6832,0.5703,0.0,0.0979,0.1359,0.0682,0.1108,0.0,0.26,1.0314,0.0075,0.0108,42.5,4.3,153.0,38.2,1274.0,9604.7,219.8,3.0628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,132.3507,126.7,2.0191,England,none (low-plasticity bedrock),Till,0.7765
BB8 0,BB,2485.0,9,162.4,5.8621001,156.5,12.5,32.4,16.6,0.0,50.9,44.0,0.285,0.7622,0.6052,0.0,0.1171,0.1796,0.0453,0.1409,0.0,0.19,0.8913,0.0148,0.011,48.0,4.9,148.0,34.9,1237.0,11254.9,258.0,3.8124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,168.029,161.9,3.496,England,none (low-plasticity bedrock),Till,1.0
BB8 7,BB,2421.0,7,135.1,5.3557,129.8,10.2,32.3,9.1,0.0,33.3,45.0,0.2174,0.7589,0.4597,0.0,0.0427,0.0476,0.0783,0.1426,0.0,0.28,1.0707,0.0096,0.0112,53.6,5.0,147.0,33.8,1219.0,9483.3,222.10001,2.3664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,137.0153,131.6,1.383,England,none (low-plasticity bedrock),Till,0.5899
BB8 8,BB,2443.0,8,142.5,5.4136,137.1,10.9,34.6,6.5,0.0,39.1,46.1,0.242,0.8097,0.406,0.0,0.0226,0.0315,0.0711,0.1441,0.0,0.23,0.9684,0.0113,0.0115,60.2,5.2,147.0,34.9,1246.0,9686.6,230.39999,2.7588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,144.0377,138.6,1.0608,England,none (low-plasticity bedrock),Till,0.7381
BB8 9,BB,3055.0,9,157.1,5.8456998,151.3,11.9,32.6,17.2,0.0,46.0,43.6,0.2734,0.7658,0.6022,0.0,0.108,0.1276,0.0751,0.1722,0.0,0.37,1.2155,0.0133,0.0109,45.7,4.9,148.0,36.2,1241.0,11030.5,252.7,3.2965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,160.2389,154.2,1.9781,England,none (low-plasticity bedrock),Till,0.9284
BB9 0,BB,3983.0,6,130.4,5.3239999,125.0,12.4,30.5,6.6,0.0,32.1,43.5,0.285,0.719,0.3798,0.0,0.039,0.0811,0.0211,0.0644,0.0,0.25,1.0175,0.0093,0.0109,44.6,4.6,151.0,35.5,1256.0,9293.7,218.10001,2.2384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,132.5241,127.1,1.6577,England,none (low-plasticity bedrock),Till,1.0
BB9 4,BB,504.0,2,95.8,5.1173,90.7,12.4,30.8,4.3,0.0,0.0,43.1,0.2859,0.727,0.3962,0.0,0.0,0.0,0.0778,0.2646,0.0,0.13,0.7324,0.0,0.0108,42.7,4.6,151.0,34.2,1256.0,6969.0,179.0,6.2918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,98.1511,93.0,2.4155,England,none (low-plasticity bedrock),Till,1.0
BB9 5,BB,2629.0,9,157.0,6.3165002,150.6,12.7,32.0,26.4,0.0,36.3,43.2,0.2917,0.7539,0.7697,0.0,0.2041,0.2721,0.0828,0.1569,0.0,0.24,1.0031,0.0105,0.0108,42.8,4.8,151.0,34.3,1280.0,11543.7,261.39999,3.1417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,165.814,159.1,5.6455,England,none (low-plasticity bedrock),Till,1.0
BB9 6,BB,2311.0,7,139.0,5.3583002,133.7,8.8,38.1,7.8,0.0,34.4,44.6,0.1753,0.8819,0.4247,0.0,0.0354,0.0465,0.0672,0.1159,0.0,0.3,1.0806,0.01,0.0112,51.6,5.2,152.0,47.3,1259.0,9443.1,225.60001,1.2126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,141.1777,135.7,1.5514,England,none (low-plasticity bedrock),Till,0.3384
BB9 7,BB,2074.0,9,172.1,5.9482999,166.2,13.1,31.4,19.2,0.0,59.4,43.0,0.2999,0.7403,0.6729,0.0,0.1116,0.2301,0.0939,0.2134,0.0,0.25,1.0134,0.0172,0.0108,42.1,4.7,151.0,33.8,1256.0,11862.3,269.60001,4.365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,185.8007,179.2,7.9581,England,none (low-plasticity bedrock),Alluvium,1.0
BB9 8,BB,3453.0,8,147.7,6.1571002,141.6,12.6,30.6,24.3,0.0,30.7,43.3,0.29,0.7231,0.7315,0.0,0.1753,0.25,0.0826,0.156,0.0,0.27,1.0482,0.0089,0.0108,43.8,4.6,151.0,35.6,1248.0,10995.4,249.0,3.5887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,154.3779,147.9,4.4974,England,none (low-plasticity bedrock),Till,1.0
